Enhanced Marble Language Dataset - Generated on 2025-05-30 21:45:29
================================================================================

Dataset Statistics:
692. "I yellow marble move east bump into pink marble"
693. "I red marble move west bump into green marble then gray marble move east"
694. "I purple marble move north then cyan marble move north"
695. "I gray marble move west bump into white marble then brown marble move west"
696. "I gray marble move north bump into brown marble"
697. "I yellow marble move north"
698. "I red marble move south bump into gray marble"
699. "I white marble move west bump into orange marble then brown marble move west"
700. "I orange marble move west bump into gray marble"
701. "I orange marble move east bump into yellow marble"
702. "I blue marble move south bump into gray marble"
703. "I green marble move east then blue marble move north"
704. "I pink marble move west bump into yellow marble then purple marble move south"
705. "I white marble move north bump into gray marble then yellow marble move south"
706. "I brown marble move east bump into cyan marble then blue marble move south"
707. "I pink marble move north then cyan marble move west"
708. "I pink marble move east bump into green marble"
709. "I gray marble move south bump into right"
710. "I cyan marble move north bump into yellow marble"
711. "I black marble move north bump into bottom"
712. "I yellow marble move east bump into bottom then white marble move south"
713. "I green marble move south bump into yellow marble then blue marble move south"
714. "I purple marble move south then blue marble move south"
715. "I pink marble move east then white marble move west"
716. "I red marble move west bump into orange marble then purple marble move south"
717. "I purple marble move west then cyan marble move west"
718. "I blue marble move west bump into white marble then pink marble move east"
719. "I brown marble move north bump into blue marble then pink marble move west"
720. "I purple marble move north bump into bottom"
721. "I yellow marble move west bump into black marble"
722. "I pink marble move west then red marble move west"
723. "I gray marble move south bump into bottom then green marble move north"
724. "I cyan marble move west bump into pink marble"
725. "I orange marble move west bump into red marble"
726. "I red marble move north bump into right then green marble move south"
727. "I blue marble move west bump into yellow marble"
728. "I gray marble move west bump into green marble then white marble move west"
729. "I black marble move south then green marble move north"
730. "I red marble move west bump into purple marble"
731. "I blue marble move west bump into left then yellow marble move north"
732. "I white marble move north bump into yellow marble"
733. "I blue marble move east bump into red marble then yellow marble move south"
734. "I cyan marble move south bump into right then green marble move east"
735. "I yellow marble move south then red marble move west"
736. "I cyan marble move south"
737. "I white marble move north then gray marble move north"
738. "I red marble move south then green marble move north"
739. "I orange marble move east bump into white marble then black marble move south"
740. "I yellow marble move east bump into blue marble then pink marble move north"
741. "I yellow marble move west bump into cyan marble"
742. "I pink marble move east bump into gray marble"
743. "I blue marble move east bump into yellow marble"
744. "I brown marble move south bump into top"
745. "I blue marble move south bump into top then black marble move west"
746. "I blue marble move north bump into green marble then gray marble move north"
747. "I gray marble move south bump into left then orange marble move west"
748. "I black marble move west bump into pink marble then cyan marble move north"
749. "I black marble move north bump into bottom then green marble move west"
750. "I cyan marble move west then pink marble move east"
751. "I white marble move south then cyan marble move west"
752. "I red marble move west bump into top"
753. "I brown marble move west bump into top then yellow marble move east"
754. "I purple marble move south bump into left"
755. "I brown marble move south bump into left"
756. "I yellow marble move south then black marble move north"
757. "I cyan marble move north bump into black marble then yellow marble move east"
758. "I red marble move south bump into right then cyan marble move east"
759. "I brown marble move north bump into bottom"
760. "I gray marble move north bump into brown marble then pink marble move west"
761. "I pink marble move west bump into top then orange marble move south"
762. "I brown marble move north"
763. "I blue marble move east bump into orange marble"
764. "I black marble move north bump into gray marble"
765. "I blue marble move east bump into top then yellow marble move east"
766. "I yellow marble move west bump into right"
767. "I yellow marble move east bump into cyan marble then brown marble move west"
768. "I green marble move south bump into top"
769. "I white marble move north bump into purple marble then orange marble move south"
770. "I blue marble move north bump into black marble"
771. "I yellow marble move south bump into cyan marble"
772. "I red marble move east bump into cyan marble"
773. "I red marble move west then gray marble move north"
774. "I green marble move west bump into black marble"
775. "I gray marble move east bump into bottom then purple marble move east"
776. "I white marble move east then purple marble move east"
777. "I blue marble move east bump into cyan marble"
778. "I pink marble move south bump into orange marble then purple marble move south"
779. "I green marble move north bump into gray marble then orange marble move north"
780. "I red marble move east bump into top"
781. "I green marble move south bump into pink marble"
782. "I pink marble move south bump into purple marble then cyan marble move east"
783. "I green marble move south bump into cyan marble then yellow marble move east"
784. "I black marble move west bump into left"
785. "I white marble move east bump into left"
786. "I green marble move south bump into gray marble then cyan marble move east"
787. "I brown marble move east then orange marble move south"
788. "I blue marble move north bump into white marble"
789. "I black marble move south bump into bottom"
790. "I black marble move west then cyan marble move west"
791. "I white marble move west bump into purple marble"
792. "I white marble move west bump into top"
793. "I purple marble move north bump into right"
794. "I orange marble move west bump into top then pink marble move east"
795. "I cyan marble move north then purple marble move south"
796. "I yellow marble move east bump into cyan marble"
797. "I white marble move west bump into pink marble then yellow marble move north"
798. "I gray marble move east bump into purple marble"
799. "I brown marble move north bump into green marble"
800. "I red marble move east bump into left"
801. "I purple marble move south bump into white marble"
802. "I green marble move east bump into brown marble"
803. "I blue marble move south bump into right"
804. "I red marble move north bump into orange marble then pink marble move north"
805. "I cyan marble move south bump into right"
806. "I white marble move north bump into bottom"
807. "I green marble move west bump into right"
808. "I black marble move east bump into red marble"
809. "I brown marble move south bump into purple marble"
810. "I green marble move north bump into pink marble then black marble move north"
811. "I blue marble move south bump into left"
812. "I orange marble move south bump into left"
813. "I cyan marble move east bump into red marble"
814. "I brown marble move south bump into gray marble"
815. "I blue marble move east bump into pink marble"
816. "I yellow marble move west bump into right then red marble move north"
817. "I white marble move west bump into gray marble"
818. "I gray marble move north bump into right"
819. "I gray marble move south bump into top"
820. "I orange marble move west bump into bottom"
821. "I green marble move north bump into right then black marble move north"
822. "I yellow marble move south then gray marble move north"
823. "I brown marble move east bump into cyan marble"
824. "I yellow marble move west then purple marble move north"
825. "I green marble move south bump into left then brown marble move south"
826. "I orange marble move north then yellow marble move north"
827. "I orange marble move north bump into purple marble"
828. "I orange marble move south bump into white marble"
829. "I white marble move west then black marble move west"
830. "I orange marble move east bump into brown marble then blue marble move west"
831. "I brown marble move east"
832. "I red marble move west"
833. "I brown marble move north bump into yellow marble"
834. "I yellow marble move east bump into orange marble then gray marble move west"
835. "I cyan marble move south bump into white marble then purple marble move north"
836. "I orange marble move east bump into brown marble"
837. "I blue marble move west bump into right"
838. "I orange marble move south bump into cyan marble then white marble move west"
839. "I pink marble move north bump into top"
840. "I cyan marble move east then gray marble move north"
841. "I brown marble move east then green marble move north"
842. "I cyan marble move north bump into bottom then pink marble move south"
843. "I red marble move north bump into pink marble"
844. "I blue marble move west then purple marble move south"
845. "I white marble move east"
846. "I red marble move west bump into cyan marble"
847. "I red marble move south"
848. "I yellow marble move east bump into green marble then brown marble move east"
849. "I yellow marble move north bump into blue marble"
850. "I green marble move east bump into white marble then pink marble move west"
851. "I cyan marble move south bump into brown marble"
852. "I orange marble move west bump into blue marble then red marble move south"
853. "I cyan marble move east bump into pink marble"
854. "I white marble move north bump into pink marble then brown marble move south"
855. "I white marble move east bump into right then brown marble move north"
856. "I orange marble move east bump into bottom then white marble move west"
857. "I gray marble move east bump into blue marble then brown marble move west"
858. "I green marble move west bump into gray marble"
859. "I gray marble move south then pink marble move west"
860. "I cyan marble move south then green marble move west"
861. "I red marble move east bump into pink marble"
862. "I yellow marble move north then brown marble move south"
863. "I orange marble move east bump into left then gray marble move north"
864. "I red marble move east bump into gray marble then cyan marble move south"
865. "I green marble move south bump into blue marble then gray marble move east"
866. "I white marble move south bump into bottom"
867. "I yellow marble move west then blue marble move south"
868. "I black marble move west bump into gray marble then brown marble move east"
869. "I purple marble move west"
870. "I black marble move south bump into right then red marble move north"
871. "I green marble move north"
872. "I cyan marble move east"
873. "I orange marble move west then gray marble move west"
874. "I red marble move south then brown marble move north"
875. "I red marble move north bump into bottom"
876. "I black marble move south bump into brown marble"
877. "I brown marble move north bump into left"
878. "I red marble move west bump into pink marble then yellow marble move west"
879. "I blue marble move east bump into white marble"
880. "I brown marble move east bump into right then green marble move east"
881. "I pink marble move east bump into purple marble"
882. "I gray marble move north bump into right then purple marble move east"
883. "I black marble move west bump into right"
884. "I cyan marble move west then white marble move east"
885. "I brown marble move south then cyan marble move west"
886. "I white marble move south then pink marble move east"
887. "I brown marble move east bump into left"
888. "I blue marble move north bump into bottom"
889. "I brown marble move north bump into blue marble"
890. "I white marble move east bump into pink marble"
891. "I green marble move south then orange marble move south"
892. "I cyan marble move east bump into left then green marble move west"
893. "I blue marble move south bump into white marble then green marble move east"
894. "I gray marble move east bump into green marble then cyan marble move west"
895. "I red marble move west bump into black marble then pink marble move east"
896. "I cyan marble move east bump into brown marble then orange marble move west"
897. "I orange marble move east bump into bottom"
898. "I orange marble move west bump into gray marble then white marble move west"
899. "I orange marble move west bump into yellow marble"
900. "I cyan marble move north bump into left then brown marble move north"
901. "I yellow marble move north bump into gray marble then cyan marble move south"
902. "I blue marble move south"
903. "I white marble move east bump into purple marble then gray marble move west"
904. "I red marble move south then yellow marble move west"
905. "I purple marble move east then red marble move east"
906. "I gray marble move south bump into right then white marble move east"
907. "I white marble move west bump into black marble"
908. "I black marble move west bump into brown marble"
909. "I cyan marble move north bump into bottom"
910. "I green marble move east bump into top then red marble move west"
911. "I orange marble move south bump into left then white marble move north"
912. "I cyan marble move west bump into red marble then blue marble move west"
913. "I pink marble move east bump into right then white marble move south"
914. "I white marble move west bump into yellow marble then brown marble move north"
915. "I gray marble move south bump into bottom"
916. "I red marble move south bump into purple marble"
917. "I red marble move north bump into green marble"
918. "I gray marble move north bump into black marble then purple marble move west"
919. "I white marble move south"
920. "I orange marble move south bump into red marble then blue marble move east"
921. "I white marble move west bump into blue marble then brown marble move north"
922. "I blue marble move west bump into top then cyan marble move north"
923. "I green marble move east bump into white marble"
924. "I yellow marble move south then blue marble move east"
925. "I brown marble move north bump into right"
926. "I green marble move east bump into black marble then brown marble move south"
927. "I green marble move east then gray marble move east"
928. "I purple marble move east bump into blue marble then cyan marble move south"
929. "I red marble move south bump into right"
930. "I purple marble move west bump into cyan marble"
931. "I blue marble move east then yellow marble move north"
932. "I white marble move west bump into red marble then purple marble move east"
933. "I green marble move east bump into pink marble"
934. "I purple marble move west bump into orange marble"
935. "I gray marble move west then green marble move west"
936. "I orange marble move north bump into bottom"
937. "I orange marble move north bump into left then purple marble move south"
938. "I black marble move north bump into top"
939. "I yellow marble move south bump into white marble"
940. "I red marble move east bump into black marble"
941. "I brown marble move west bump into red marble"
942. "I black marble move north bump into left"
943. "I green marble move west bump into left then blue marble move west"
944. "I gray marble move north bump into bottom then red marble move north"
945. "I purple marble move east bump into bottom then orange marble move west"
946. "I brown marble move west bump into bottom then orange marble move north"
947. "I brown marble move south then purple marble move south"
948. "I gray marble move south bump into right then orange marble move east"
949. "I orange marble move west bump into top"
950. "I brown marble move north bump into top then orange marble move east"
951. "I brown marble move east bump into pink marble"
952. "I orange marble move north bump into yellow marble then white marble move west"
953. "I yellow marble move south bump into top then blue marble move north"
954. "I pink marble move north bump into blue marble"
955. "I orange marble move south bump into pink marble then cyan marble move west"
956. "I cyan marble move west then purple marble move south"
957. "I orange marble move south"
958. "I yellow marble move east bump into green marble"
959. "I purple marble move south bump into brown marble then yellow marble move south"
960. "I pink marble move south bump into bottom then green marble move west"
961. "I yellow marble move west bump into left"
962. "I purple marble move east bump into bottom"
963. "I white marble move east bump into red marble then blue marble move east"
964. "I red marble move south bump into black marble"
965. "I orange marble move south bump into cyan marble"
966. "I brown marble move west bump into left then gray marble move south"
967. "I cyan marble move west bump into bottom"
968. "I black marble move south bump into purple marble"
969. "I yellow marble move north bump into black marble then green marble move east"
970. "I black marble move south bump into top"
971. "I yellow marble move east then green marble move south"
972. "I orange marble move west bump into left then red marble move east"
973. "I orange marble move east bump into left"
974. "I green marble move east bump into top"
975. "I brown marble move south bump into pink marble then red marble move south"
976. "I pink marble move north bump into orange marble then black marble move west"
977. "I gray marble move west"
978. "I brown marble move east bump into yellow marble"
979. "I pink marble move south then gray marble move north"
980. "I green marble move south bump into pink marble then blue marble move east"
981. "I orange marble move east then pink marble move north"
982. "I brown marble move east bump into orange marble"
983. "I red marble move north bump into cyan marble then black marble move east"
984. "I white marble move west"
985. "I green marble move west bump into blue marble"
986. "I brown marble move east bump into gray marble"
987. "I blue marble move west bump into pink marble"
988. "I cyan marble move east bump into white marble then red marble move south"
989. "I gray marble move north bump into left"
990. "I yellow marble move west bump into purple marble"
991. "I orange marble move north bump into white marble then black marble move west"
992. "I purple marble move west bump into red marble"
993. "I green marble move west then blue marble move south"
994. "I gray marble move south bump into orange marble"
995. "I yellow marble move east bump into bottom"
996. "I blue marble move east bump into top"
997. "I red marble move east then pink marble move west"
998. "I white marble move north bump into cyan marble then black marble move west"
999. "I green marble move south bump into left"
1000. "I red marble move north bump into blue marble"

Total sentences: 1000

Raw array format:
