Enhanced Marble Language Dataset - Generated on 2025-05-30 23:06:44
================================================================================

Dataset Statistics:
903. "I gray move east bump top I white"
904. "I purple move north bump left then silver move west"
905. "I lime move south bump top I red"
906. "I blue move west bump left then silver move north"
907. "I purple move south bump gray move north"
908. "I green move west bump top I gold"
909. "I navy move east bump top"
910. "I white move south bump top I cyan"
911. "I blue move east bump navy move east"
912. "I lime move south bump coral move west"
913. "I teal move east bump white move east"
914. "I indigo move south bump left"
915. "I green move south bump gray move west"
916. "I brown move west bump gold move north"
917. "I pink move north bump top then white move south"
918. "I yellow move west bump left then teal move east"
919. "I black move east bump coral move south"
920. "I gold move west bump top I white"
921. "I gray move west bump black move west"
922. "I indigo move south bump left then yellow move south"
923. "I coral move west bump pink move west"
924. "I green move north bump bottom then gray move west"
925. "I gray move north bump top I blue"
926. "I gold move east bump top I black"
927. "I white move east bump right"
928. "I purple move north bump top I coral"
929. "I blue move north"
930. "I cyan move west bump top I yellow"
931. "I brown move east bump top I red"
932. "I white move north bump bottom then coral move north"
933. "I gray move east bump right"
934. "I teal move north bump top then orange move north"
935. "I lime move east bump top I brown"
936. "I brown move south bump top I red"
937. "I blue move north bump top I pink"
938. "I coral move east bump left then white move north"
939. "I coral move south bump navy move east"
940. "I navy move west bump red move north"
941. "I red move west bump pink move east"
942. "I cyan move west bump left then gold move west"
943. "I violet move east bump top I white"
944. "I red move west bump right then orange move west"
945. "I purple move west bump cyan move south"
946. "I violet move north bump top I cyan"
947. "I orange move south bump top I pink"
948. "I gray move east bump purple move north"
949. "I navy move east bump gray move south"
950. "I black move east bump top I gold"
951. "I pink move west bump top"
952. "I gray move south bump brown move west"
953. "I coral move east bump top I pink"
954. "I teal move south bump top I purple"
955. "I black move west bump top I gray"
956. "I brown move east bump top I cyan"
957. "I purple move east bump top I red"
958. "I green move south bump top I gray"
959. "I teal move east"
960. "I cyan move east bump left"
961. "I teal move west bump brown move west"
962. "I coral move east bump top I violet"
963. "I indigo move south bump teal move south"
964. "I gold move east bump top I brown"
965. "I brown move east bump top I violet"
966. "I silver move west bump right then pink move east"
967. "I violet move east bump gray move south"
968. "I brown move south bump top"
969. "I green move south bump violet move south"
970. "I yellow move north bump top I black"
971. "I purple move north bump top I navy"
972. "I cyan move south bump yellow move east"
973. "I coral move south bump top then lime move east"
974. "I gold move east bump red move east"
975. "I teal move north bump right"
976. "I yellow move north bump top I gold"
977. "I purple move east bump violet move west"
978. "I teal move east bump silver move east"
979. "I yellow move west bump left then silver move west"
980. "I orange move west bump top I coral"
981. "I yellow move west bump top I orange"
982. "I yellow move north bump brown move west"
983. "I navy move north bump yellow move west"
984. "I green move east bump left then black move south"
985. "I silver move north bump navy move west"
986. "I violet move east bump yellow move west"
987. "I lime move west bump navy move east"
988. "I indigo move east bump coral move east"
989. "I black move north bump orange move west"
990. "I violet move west bump coral move south"
991. "I blue move east bump green move east"
992. "I yellow move south bump bottom then black move east"
993. "I red move north bump top"
994. "I lime move west bump silver move west"
995. "I silver move south bump top I yellow"
996. "I teal move east bump top"
997. "I blue move north bump top I lime"
998. "I navy move east bump top I black"
999. "I violet move east bump red move east"
1000. "I indigo move west bump top I cyan"

Total sentences: 1000

Raw array format:
