Enhanced Marble Language Dataset - Generated on 2025-05-31 01:34:31
================================================================================

Dataset Statistics:
2667. "I white born | 6"
2668. "I pink move west bump left bump right bump top bump right bump top bump bottom died | 5 | 6"
2669. "I indigo born | 6"
2670. "I coral move east bump right bump bottom died | 5 | 6"
2671. "I silver born | 6"
2672. "I green move east bump right bump bottom died | 5 | 6"
2673. "I violet born | 6"
2674. "I indigo move north then indigo move south bump right then indigo move east bump bottom died | 5 | 6"
2675. "I white move north bump top I violet move south bump violet marble move west bump violet marble move west bump violet marble move north | 6"
2676. "I black born | 6"
2677. "I white still bump right then white move west then white move south bump bottom died | 5 | 6"
2678. "I silver move north bump top I navy move south then silver move north then silver move north then silver move west | 6"
2679. "I lime born | 6"
2680. "I yellow move east bump right bump right bump bottom died | 5 | 6"
2681. "I lime move west bump left then lime move west then lime move east then lime move north bump top | 6"
2682. "I blue born | 6"
2683. "I silver move east then silver move north then silver move west bump bottom died | 5 | 6"
2684. "I gold born | 6"
2685. "I violet move south then violet move east bump bottom died | 5 | 6"
2686. "I blue move north bump top I gold move south then blue move east bump gold marble move north then blue move north | 6"
2687. "I blue still bump left then blue move south then blue move west then blue move south then blue move south | 6"
2688. "I cyan move east bump right then cyan move west then cyan move north then cyan move south then cyan move west | 6"
2689. "I yellow born | 6"
2690. "I blue move west then blue move north then blue move east bump bottom died | 5 | 6"
2691. "I gray born | 6"
2692. "I lime move south bump bottom died | 5 | 6"
2693. "I gold move east bump right bump right then gold move north then gold move south then gold move south | 6"
2694. "I yellow move north bump top I black move south then black move north then yellow move west then yellow move south | 6"
2695. "I yellow still bump left then yellow move west then yellow move north then yellow move east bump left bump right | 6"
2696. "I yellow move west bump left then yellow move east bump right bump right then yellow move east then yellow move west | 6"
2697. "I white born | 6"
2698. "I cyan move east bump right then cyan move south then cyan move south bump bottom died | 5 | 6"
2699. "I brown born | 6"
2700. "I gray move west bump left bump top bump left bump bottom died | 5 | 6"
2701. "I indigo born | 6"
2702. "I brown move west bump bottom died | 5 | 6"
2703. "I pink born | 6"
2704. "I yellow move north bump top bump bottom died | 5 | 6"
2705. "I gold still bump left bump top then gold move west then gold move east bump right then gold move west | 6"
2706. "I red born | 6"
2707. "I navy still bump left then navy move south bump left then navy move east then navy move west bump bottom died | 5 | 6"
2708. "I cyan born | 6"
2709. "I red move west bump left then red move north bump bottom died | 5 | 6"
2710. "I blue born | 6"
2711. "I cyan move east then cyan move east bump right bump bottom died | 5 | 6"
2712. "I blue move north bump top I pink move south then pink move north then blue move west bump right | 6"
2713. "I orange born | 6"
2714. "I pink move south bump bottom died | 5 | 6"
2715. "I orange move north bump top I white move south then orange move west bump top then orange move west | 6"
2716. "I white move north bump top I black move south then white move west then white move east bump black marble move south | 6"
2717. "I gold move east bump right bump top then gold move west then gold move north bump top bump top | 6"
2718. "I black move west then black move west then black move east then black move east bump left bump left | 6"
2719. "I silver born | 6"
2720. "I black move west bump left then black move west bump top bump left then black move south bump bottom died | 5 | 6"
2721. "I orange move north then orange move south then orange move south bump right bump top then orange move north | 6"
2722. "I green born | 6"
2723. "I silver move north then silver move west bump right then silver move south bump bottom died | 5 | 6"
2724. "I green move east bump right then green move west bump right then green move west then green move east | 6"
2725. "I gold still bump left then gold move west bump right bump left bump top bump right bump top then gold move south | 6"
2726. "I gray born | 6"
2727. "I white move south bump bottom died | 5 | 6"
2728. "I navy born | 6"
2729. "I orange move south bump bottom died | 5 | 6"
2730. "I blue move north bump top I gray move south bump left then blue move west then blue move east | 6"
2731. "I blue move east bump right then blue move east then blue move west bump right then blue move south | 6"
2732. "I white born | 6"
2733. "I green move south bump bottom died | 5 | 6"
2734. "I gold move south then gold move east then gold move west then gold move south then gold move east | 6"
2735. "I blue still bump right then blue move west then blue move east then blue move east bump top then blue move south | 6"
2736. "I orange born | 6"
2737. "I gold move east bump right then gold move east then gold move south bump top bump right bump bottom died | 5 | 6"
2738. "I gray move west then gray move south bump top bump right bump left then gray move south then gray move north | 6"
2739. "I silver born | 6"
2740. "I indigo move north bump top I gray move south then indigo move west then indigo move south bump bottom died | 5 | 6"
2741. "I white move east then white move north then white move west then white move east then white move south | 6"
2742. "I orange still bump left bump left bump right then orange move east then orange move north bump top then orange move south | 6"
2743. "I pink born | 6"
2744. "I navy move south bump bottom died | 5 | 6"
2745. "I white still then white move west then white move north bump top then white move south bump left bump left | 6"
2746. "I gray move north then gray move north then gray move east bump right then gray move east bump top | 6"
2747. "I lime born | 6"
2748. "I gray move east bump right then gray move east bump bottom died | 5 | 6"
2749. "I lime move north bump top I orange move south then lime move west then lime move south bump orange marble move east | 6"
2750. "I navy born | 6"
2751. "I white still then white move east bump bottom died | 5 | 6"
2752. "I silver move east then silver move north then silver move south then silver move south then silver move west | 6"
2753. "I pink still bump top I silver move south then silver move west then pink move south then pink move south | 6"
2754. "I lime move north bump top I orange move south then orange move east then lime move west bump orange marble move north | 6"
2755. "I navy move west then navy move west then navy move north then navy move south then navy move north | 6"
2756. "I gold born | 6"
2757. "I navy move east bump right then navy move east then navy move east bump bottom died | 5 | 6"
2758. "I gray born | 6"
2759. "I silver move west bump left bump bottom died | 5 | 6"
2760. "I green born | 6"
2761. "I orange still bump left then orange move north bump left bump right bump bottom died | 5 | 6"
2762. "I gold move north bump top I green move south bump green marble move south bump left then gold move south | 6"
2763. "I green move north bump top I gray move south then gray move west bump left then green move east | 6"
2764. "I blue move west then blue move south then blue move west then blue move north then blue move south | 6"
2765. "I orange born | 6"
2766. "I lime move east bump right then lime move north bump top bump bottom died | 5 | 6"
2767. "I orange move north bump top I gray move south then orange move south bump right then orange move south | 6"
2768. "I white born | 6"
2769. "I orange move south bump bottom died | 5 | 6"
2770. "I brown born | 6"
2771. "I gray move south bump bottom died | 5 | 6"
2772. "I gold move east bump right then gold move north bump top bump left bump right bump top then gold move north | 6"
2773. "I pink still bump left bump left then pink move south then pink move west then pink move south bump left | 6"
2774. "I green born | 6"
2775. "I green still bump right bump bottom died | 5 | 6"
2776. "I silver born | 6"
2777. "I brown move east then brown move north then brown move north then brown move south bump top bump bottom died | 5 | 6"
2778. "I silver still bump right bump right then silver move east then silver move east bump right then silver move south | 6"
2779. "I gold move south then gold move east then gold move south then gold move west bump top then gold move south | 6"
2780. "I purple born | 6"
2781. "I blue move north bump top I white move south bump right bump bottom died | 5 | 6"
2782. "I green move east then green move west then green move south bump right then green move south then green move north | 6"
2783. "I purple move east bump left bump left then purple move south then purple move west bump top then purple move east | 6"
2784. "I gold move west bump left then gold move east bump top then gold move east bump right then gold move east | 6"
2785. "I silver move west bump left then silver move south bump left then silver move north then silver move east | 6"
2786. "I coral born | 6"
2787. "I white still bump right then white move west bump top bump bottom died | 5 | 6"
2788. "I pink still bump left bump left then pink move north then pink move north then pink move north then pink move south | 6"
2789. "I gold move west bump left then gold move west then gold move west bump left then gold move west | 6"
2790. "I navy born | 6"
2791. "I silver move south bump bottom died | 5 | 6"
2792. "I violet born | 6"
2793. "I green move south bump bottom died | 5 | 6"
2794. "I brown born | 6"
2795. "I gold move south bump right bump right bump top bump bottom died | 5 | 6"
2796. "I brown move north bump top I purple move south then brown move north bump purple marble move east then brown move south | 6"
2797. "I coral move east then coral move north then coral move west bump top then coral move west then coral move west | 6"
2798. "I brown move north bump top bump top then brown move east bump right bump top then brown move north | 6"
2799. "I pink still bump top I navy move south then pink move north then pink move west then pink move west | 6"
2800. "I gold born | 6"
2801. "I brown move north bump top I purple move south bump bottom died | 5 | 6"
2802. "I navy move west bump left then navy move west then navy move west bump top then navy move north | 6"
2803. "I teal born | 6"
2804. "I purple move west then purple move west bump bottom died | 5 | 6"
2805. "I coral move east bump right bump right then coral move north then coral move east then coral move north | 6"
2806. "I teal move north bump top I navy move south bump navy marble move south then teal move south then teal move east | 6"
2807. "I black born | 6"
2808. "I violet move west bump bottom died | 5 | 6"
2809. "I navy move south bump left bump left bump left then navy move west bump top then navy move west | 6"
2810. "I white born | 6"
2811. "I pink move south bump bottom died | 5 | 6"
2812. "I blue born | 6"
2813. "I teal move south bump bottom died | 5 | 6"
2814. "I navy move north bump top I blue move south then navy move north bump right then navy move north | 6"
2815. "I blue move north bump top I gold move south bump gold marble move east bump top then blue move west | 6"
2816. "I lime born | 6"
2817. "I navy move south bump bottom died | 5 | 6"
2818. "I cyan born | 6"
2819. "I white move west bump left then white move east then white move west bump bottom died | 5 | 6"
2820. "I coral still bump left then coral move west bump top then coral move south bump right then coral move north | 6"
2821. "I red born | 6"
2822. "I black move east bump right then black move west bump left bump bottom died | 5 | 6"
2823. "I lime move north then lime move north bump left then lime move south then lime move west then lime move north | 6"
2824. "I silver born | 6"
2825. "I cyan still bump right bump right bump top then cyan move east then cyan move west bump bottom died | 5 | 6"
2826. "I black born | 6"
2827. "I silver move east bump right bump bottom died | 5 | 6"
2828. "I green born | 6"
2829. "I red move south bump bottom died | 5 | 6"
2830. "I lime move north bump top I black move south then black move north then lime move south then lime move north | 6"
2831. "I navy born | 6"
2832. "I gold still then gold move south bump bottom died | 5 | 6"
2833. "I lime move north bump top I navy move south bump navy marble move south then lime move south bump navy marble move south | 6"
2834. "I yellow born | 6"
2835. "I coral move south bump bottom died | 5 | 6"
2836. "I black still then black move east then black move north bump top bump right bump top bump right then black move east | 6"
2837. "I silver born | 6"
2838. "I green move west bump left then green move west bump bottom died | 5 | 6"
2839. "I yellow still bump top I silver move south then yellow move west then yellow move north then yellow move west | 6"
2840. "I gold born | 6"
2841. "I yellow move east bump right bump bottom died | 5 | 6"
2842. "I lime move west bump left then lime move north bump left then lime move east bump left bump top | 6"
2843. "I gold still bump top I navy move south then gold move north then gold move west then gold move south | 6"
2844. "I brown born | 6"
2845. "I silver move west bump left then silver move east then silver move north then silver move east bump bottom died | 5 | 6"
2846. "I gold move east then gold move west bump left then gold move west then gold move south bump right | 6"
2847. "I blue still bump right then blue move south then blue move west then blue move east then blue move west | 6"
2848. "I blue move north bump top I navy move south then blue move north then blue move west bump navy marble move north | 6"
2849. "I blue move north bump top I black move south then blue move south bump right bump black marble move south | 6"
2850. "I indigo born | 6"
2851. "I black move south bump bottom died | 5 | 6"
2852. "I blue move north bump top I navy move south bump navy marble move east bump navy marble move west bump navy marble move north | 6"
2853. "I cyan born | 6"
2854. "I gold move south bump bottom died | 5 | 6"
2855. "I white born | 6"
2856. "I blue move north bump top I brown move south bump brown marble move east bump bottom died | 5 | 6"
2857. "I violet born | 6"
2858. "I brown move south bump bottom died | 5 | 6"
2859. "I lime still then lime move west bump left bump left bump left then lime move south then lime move east | 6"
2860. "I cyan move west bump left bump left then cyan move south bump left then cyan move south then cyan move south | 6"
2861. "I orange born | 6"
2862. "I white move east bump right bump top bump bottom died | 5 | 6"
2863. "I indigo move south then indigo move west then indigo move south then indigo move west bump top then indigo move south | 6"
2864. "I red born | 6"
2865. "I cyan move west bump left then cyan move south then cyan move east then cyan move south bump bottom died | 5 | 6"
2866. "I black born | 6"
2867. "I violet move south bump bottom died | 5 | 6"
2868. "I orange move east bump right then orange move south then orange move south bump left bump top bump left | 6"
2869. "I navy move north bump top I red move south then navy move east then navy move north then navy move west | 6"
2870. "I navy still bump left bump top then navy move north then navy move north bump left then navy move west | 6"
2871. "I blue born | 6"
2872. "I orange still bump bottom died | 5 | 6"
2873. "I coral born | 6"
2874. "I blue move south bump bottom died | 5 | 6"
2875. "I brown born | 6"
2876. "I black still bump left bump left bump right then black move north bump bottom died | 5 | 6"
2877. "I lime still bump left then lime move south then lime move south bump right bump top then lime move west | 6"
2878. "I red move west bump left bump left then red move west then red move east bump top then red move north | 6"
2879. "I indigo move west then indigo move west bump left then indigo move south then indigo move north then indigo move east | 6"
2880. "I indigo move east bump right bump top then indigo move west then indigo move south then indigo move west | 6"
2881. "I teal born | 6"
2882. "I indigo still bump left bump bottom died | 5 | 6"
2883. "I gold born | 6"
2884. "I navy still bump left then navy move west bump top bump bottom died | 5 | 6"
2885. "I lime move north bump top I red move south bump left bump red marble move west bump left then lime move south | 6"
2886. "I blue born | 6"
2887. "I gold move east bump right bump left then gold move west bump bottom died | 5 | 6"
2888. "I blue move north bump top I teal move south bump right bump teal marble move west then blue move north | 6"
2889. "I orange born | 6"
2890. "I lime move east bump right then lime move north bump right bump right bump bottom died | 5 | 6"
2891. "I brown move east bump right then brown move north bump right then brown move east then brown move east | 6"
2892. "I brown move east bump right then brown move south then brown move east then brown move west bump right | 6"
2893. "I brown move north bump top I red move south then red move north then brown move north then brown move west | 6"
2894. "I teal move west bump left then teal move south bump right then teal move north bump right bump right | 6"
2895. "I red move east bump right then red move west bump top then red move south then red move south | 6"
2896. "I violet born | 6"
2897. "I red move north then red move south bump right bump left bump top bump bottom died | 5 | 6"
2898. "I violet move west bump left then violet move south then violet move south then violet move west then violet move south | 6"
2899. "I orange move east bump right bump top then orange move east bump left then orange move west bump right | 6"
2900. "I blue move east then blue move north bump top then blue move west then blue move west bump left | 6"
2901. "I gray born | 6"
2902. "I blue still bump left bump right then blue move north bump bottom died | 5 | 6"
2903. "I navy born | 6"
2904. "I teal still bump left then teal move south bump bottom died | 5 | 6"
2905. "I brown move east bump right bump left bump top bump top bump right bump right bump left then brown move west | 6"
2906. "I navy still bump right bump right then navy move north bump left then navy move north then navy move east | 6"
2907. "I coral born | 6"
2908. "I coral move north then coral move south bump right bump top then coral move north bump bottom died | 5 | 6"
2909. "I violet move east bump right then violet move north then violet move east bump left bump top bump top | 6"
2910. "I navy still bump right then navy move north bump left bump top then navy move east then navy move south | 6"
2911. "I violet move east bump right then violet move south then violet move south then violet move north bump right | 6"
2912. "I green born | 6"
2913. "I violet move east bump right then violet move south then violet move north bump bottom died | 5 | 6"
2914. "I teal born | 6"
2915. "I navy move west bump left then navy move east bump bottom died | 5 | 6"
2916. "I pink born | 6"
2917. "I gray move east bump right bump bottom died | 5 | 6"
2918. "I navy born | 6"
2919. "I orange move west bump left then orange move south then orange move south bump bottom died | 5 | 6"
2920. "I pink move north then pink move west bump top bump top then pink move east then pink move west | 6"
2921. "I gold born | 6"
2922. "I navy move south bump bottom died | 5 | 6"
2923. "I cyan born | 6"
2924. "I brown move south bump top then brown move east then brown move south bump bottom died | 5 | 6"
2925. "I coral still bump left then coral move south then coral move east bump right bump left bump top bump top | 6"
2926. "I coral still then coral move east then coral move south bump left bump top bump left then coral move south | 6"
2927. "I green still bump right then green move south then green move east then green move south then green move south | 6"
2928. "I cyan move west bump left then cyan move east then cyan move south bump left bump right then cyan move north | 6"
2929. "I purple born | 6"
2930. "I gold move south then gold move east then gold move west then gold move north bump right bump bottom died | 5 | 6"
2931. "I white born | 6"
2932. "I purple move west bump left then purple move south then purple move east then purple move south bump bottom died | 5 | 6"
2933. "I pink move west then pink move east then pink move south bump left bump top then pink move west | 6"
2934. "I cyan move east then cyan move north bump top then cyan move west then cyan move south then cyan move east | 6"
2935. "I purple born | 6"
2936. "I coral move north bump top I pink move south bump top bump top bump right bump bottom died | 5 | 6"
2937. "I coral born | 6"
2938. "I green still bump bottom died | 5 | 6"
2939. "I white move east bump right bump top then white move north then white move south bump left then white move north | 6"
2940. "I white move east bump right then white move west then white move west bump left bump right bump right | 6"
2941. "I pink move south then pink move north then pink move south then pink move south then pink move east | 6"
2942. "I white move north bump top I pink move south then white move west then white move north bump pink marble move north | 6"
2943. "I indigo born | 6"
2944. "I cyan move west bump left then cyan move west bump bottom died | 5 | 6"
2945. "I pink move north bump top I teal move south then pink move south then pink move north then pink move east | 6"
2946. "I violet born | 6"
2947. "I white still bump right then white move north bump right bump right bump left bump top bump bottom died | 5 | 6"
2948. "I navy born | 6"
2949. "I purple move west bump left then purple move west bump left bump bottom died | 5 | 6"
2950. "I silver born | 6"
2951. "I violet move south then violet move south bump left bump bottom died | 5 | 6"
2952. "I navy still bump right then navy move north bump right bump top then navy move north bump right bump left | 6"
2953. "I pink move north bump top I indigo move south bump indigo marble move north then pink move east then pink move west | 6"
2954. "I navy move west bump left then navy move west then navy move east then navy move west bump left | 6"
2955. "I pink move east bump left bump top then pink move south then pink move east then pink move east | 6"
2956. "I teal move west bump left then teal move west then teal move north bump top then teal move north | 6"
2957. "I navy move north bump top I teal move south then teal move south bump teal marble move south bump right | 6"
2958. "I brown born | 6"
2959. "I coral still bump top then coral move west then coral move east bump top bump right bump bottom died | 5 | 6"
2960. "I blue born | 6"
2961. "I navy move south bump bottom died | 5 | 6"
2962. "I teal move north bump top I indigo move south then teal move south bump indigo marble move east then teal move east | 6"
2963. "I pink still then pink move south then pink move south bump right then pink move north bump top then pink move west | 6"
2964. "I teal move south then teal move south then teal move east bump left bump top bump right bump left | 6"
2965. "I orange born | 6"
2966. "I brown move north bump bottom died | 5 | 6"
2967. "I yellow born | 6"
2968. "I silver move south then silver move north bump bottom died | 5 | 6"
2969. "I violet born | 6"
2970. "I blue move south bump bottom died | 5 | 6"
2971. "I orange move west bump left then orange move north then orange move south bump left then orange move south | 6"
2972. "I yellow move north bump top I indigo move south then indigo move west bump right bump indigo marble move west | 6"
2973. "I coral born | 6"
2974. "I orange move south bump bottom died | 5 | 6"
2975. "I coral move east bump right bump right then coral move west then coral move west then coral move west | 6"
2976. "I violet move east bump right then violet move south then violet move east then violet move west bump left | 6"
2977. "I brown born | 6"
2978. "I pink move south bump bottom died | 5 | 6"
2979. "I silver born | 6"
2980. "I yellow move west bump left bump left bump bottom died | 5 | 6"
2981. "I green born | 6"
2982. "I indigo move east bump right then indigo move south bump bottom died | 5 | 6"
2983. "I gold born | 6"
2984. "I teal still bump bottom died | 5 | 6"
2985. "I violet still bump right bump right bump top bump right bump right bump right then violet move south bump right | 6"
2986. "I yellow born | 6"
2987. "I green move south bump bottom died | 5 | 6"
2988. "I teal born | 6"
2989. "I brown still bump right bump bottom died | 5 | 6"
2990. "I yellow move west bump left then yellow move west then yellow move south bump left then yellow move east | 6"
2991. "I green born | 6"
2992. "I violet move west bump left then violet move east bump bottom died | 5 | 6"
2993. "I silver move north bump top I teal move south then teal move east bump top then silver move south | 6"
2994. "I teal move north bump top I coral move south then teal move north bump coral marble move north then teal move south | 6"
2995. "I coral move west bump left then coral move east bump left then coral move east then coral move west | 6"
2996. "I white born | 6"
2997. "I green move north bump top I gold move south then green move south bump bottom died | 5 | 6"
2998. "I teal still bump left then teal move south then teal move north then teal move north then teal move south | 6"
2999. "I silver move west bump left then silver move east bump top bump left then silver move east bump left | 6"
3000. "I silver move west bump top then silver move south bump right then silver move east bump top then silver move east | 6"
3001. "I teal move south then teal move north then teal move north bump left bump right bump right then teal move east | 6"
3002. "I blue born | 6"
3003. "I teal move east bump right then teal move west bump top bump bottom died | 5 | 6"
3004. "I lime born | 6"
3005. "I white move south then white move south bump left then white move south bump bottom died | 5 | 6"
3006. "I violet born | 6"
3007. "I gold move north bump top I yellow move south bump bottom died | 5 | 6"
3008. "I silver move west bump left then silver move east then silver move north then silver move east then silver move south | 6"
3009. "I purple born | 6"
3010. "I coral still bump left bump top then coral move east bump left bump bottom died | 5 | 6"
3011. "I blue still bump right then blue move north then blue move west then blue move east then blue move south | 6"
3012. "I yellow move east bump right then yellow move west then yellow move east then yellow move south bump left | 6"
3013. "I lime move north bump top I blue move south then blue move west bump left bump blue marble move east | 6"
3014. "I red born | 6"
3015. "I violet move south bump bottom died | 5 | 6"
3016. "I gold born | 6"
3017. "I lime move south bump bottom died | 5 | 6"
3018. "I indigo born | 6"
3019. "I gold still then gold move west bump bottom died | 5 | 6"
3020. "I yellow move north bump top I indigo move south then yellow move east bump left then yellow move south | 6"
3021. "I blue still bump right then blue move west then blue move north then blue move west bump top then blue move east | 6"
3022. "I blue move east bump right then blue move north then blue move west then blue move north bump right | 6"
3023. "I blue move west bump left then blue move south bump left bump top bump top bump right then blue move south | 6"
3024. "I yellow move west bump left then yellow move north bump right bump top then yellow move east then yellow move east | 6"
3025. "I blue still then blue move west then blue move south then blue move north then blue move east bump right | 6"
3026. "I red move west then red move west bump right bump left bump top then red move east bump right | 6"
3027. "I cyan born | 6"
3028. "I yellow move south bump bottom died | 5 | 6"
3029. "I gold born | 6"
3030. "I blue move west bump left then blue move west then blue move north then blue move south bump bottom died | 5 | 6"
3031. "I orange born | 6"
3032. "I indigo move south bump bottom died | 5 | 6"
3033. "I pink born | 6"
3034. "I silver move west bump left then silver move north bump right bump bottom died | 5 | 6"
3035. "I pink move west bump left then pink move north bump top then pink move north then pink move south | 6"
3036. "I pink move east bump right then pink move north bump left then pink move east then pink move east | 6"
3037. "I gold move east bump right then gold move east bump right then gold move east then gold move south | 6"
3038. "I orange move east bump right then orange move north then orange move south bump top then orange move north | 6"
3039. "I teal born | 6"
3040. "I pink still bump right then pink move south bump bottom died | 5 | 6"
3041. "I navy born | 6"
3042. "I red move south bump bottom died | 5 | 6"
3043. "I purple still bump right bump top bump right then purple move east then purple move south then purple move south | 6"
3044. "I blue born | 6"
3045. "I orange move south bump bottom died | 5 | 6"
3046. "I white born | 6"
3047. "I purple move south bump bottom died | 5 | 6"
3048. "I gold still bump left then gold move north bump left then gold move west bump left then gold move south | 6"
3049. "I blue move north bump top I white move south then white move south then blue move north bump white marble move north | 6"
3050. "I yellow born | 6"
3051. "I teal move south bump bottom died | 5 | 6"
3052. "I lime born | 6"
3053. "I blue move east bump right then blue move north bump bottom died | 5 | 6"
3054. "I cyan move west then cyan move east bump top then cyan move west then cyan move south bump right | 6"
3055. "I cyan move north bump top I yellow move south then cyan move east then cyan move north bump yellow marble move west | 6"
3056. "I yellow born | 6"
3057. "I yellow move south bump bottom died | 5 | 6"
3058. "I red born | 6"
3059. "I gold move west bump left then gold move east then gold move east bump bottom died | 5 | 6"
3060. "I indigo born | 6"
3061. "I navy move north then navy move east then navy move east bump bottom died | 5 | 6"
3062. "I indigo move east bump right then indigo move south then indigo move south bump right bump right then indigo move east | 6"
3063. "I cyan still bump top I indigo move south then cyan move north bump indigo marble move east bump indigo marble move north | 6"
3064. "I indigo still bump top I yellow move south bump yellow marble move north bump yellow marble move west bump right bump top | 6"
3065. "I cyan still bump right then cyan move west then cyan move south bump right then cyan move east bump left | 6"
3066. "I gray born | 6"
3067. "I red still bump left then red move east then red move east bump left then red move north bump bottom died | 5 | 6"
3068. "I silver born | 6"
3069. "I cyan move south bump bottom died | 5 | 6"
3070. "I indigo move north bump top I silver move south then silver move east then indigo move east then indigo move east | 6"
3071. "I gold born | 6"
3072. "I gray move north bump top I silver move south then gray move west bump silver marble move south bump bottom died | 5 | 6"
3073. "I teal born | 6"
3074. "I gold move south bump bottom died | 5 | 6"
3075. "I lime move north bump top I white move south then lime move west then lime move east then lime move west | 6"
3076. "I white move north then white move west bump right then white move east bump top bump left then white move north | 6"
3077. "I pink born | 6"
3078. "I lime move south bump bottom died | 5 | 6"
3079. "I brown born | 6"
3080. "I teal move west bump left then teal move west bump bottom died | 5 | 6"
3081. "I pink move north then pink move south then pink move east bump top then pink move west then pink move north | 6"
3082. "I white move west bump left then white move east bump top bump left bump right then white move east | 6"
3083. "I white born | 6"
3084. "I white move west then white move north bump bottom died | 5 | 6"
3085. "I green born | 6"
3086. "I yellow move south bump bottom died | 5 | 6"
3087. "I blue born | 6"
3088. "I pink move west bump left then pink move south bump left bump bottom died | 5 | 6"
3089. "I white move north bump top I brown move south bump left then white move east bump top then white move east | 6"
3090. "I silver move north bump top I blue move south bump blue marble move west bump right bump blue marble move west | 6"
3091. "I cyan born | 6"
3092. "I brown move east bump right then brown move west bump bottom died | 5 | 6"
3093. "I white move west bump left then white move north then white move south bump left then white move east | 6"
3094. "I green move north bump top I cyan move south bump right then green move north bump cyan marble move south | 6"
3095. "I lime born | 6"
3096. "I blue move south then blue move south bump top bump right bump bottom died | 5 | 6"
3097. "I gold born | 6"
3098. "I white move east bump right then white move east bump right bump bottom died | 5 | 6"
3099. "I blue born | 6"
3100. "I indigo move south bump bottom died | 5 | 6"
3101. "I lime still bump right then lime move north then lime move east then lime move south then lime move east | 6"
3102. "I silver move east then silver move south then silver move west then silver move north then silver move east | 6"
3103. "I blue move east bump right then blue move north then blue move east bump top then blue move north | 6"
3104. "I navy born | 6"
3105. "I silver move west bump left bump left bump top then silver move south bump bottom died | 5 | 6"
3106. "I gray born | 6"
3107. "I navy move south bump bottom died | 5 | 6"
3108. "I gray move east then gray move south then gray move north then gray move west bump left then gray move north | 6"
3109. "I yellow born | 6"
3110. "I cyan move west bump bottom died | 5 | 6"
3111. "I silver born | 6"
3112. "I gray move east bump right then gray move west then gray move west bump bottom died | 5 | 6"
3113. "I blue move north bump left then blue move east bump top then blue move north then blue move west | 6"
3114. "I lime still bump left bump left then lime move south bump right bump left then lime move north bump right | 6"
3115. "I lime move east then lime move north bump left then lime move west then lime move north bump left | 6"
3116. "I gold move east bump right bump left bump left then gold move south then gold move east then gold move east | 6"
3117. "I gray born | 6"
3118. "I silver move east bump right then silver move north bump bottom died | 5 | 6"
3119. "I lime move east bump right then lime move south bump right then lime move east then lime move west | 6"
3120. "I white born | 6"
3121. "I gray still bump right then gray move south bump right bump bottom died | 5 | 6"
3122. "I teal born | 6"
3123. "I gold move south bump bottom died | 5 | 6"
3124. "I blue move west bump left then blue move north then blue move west bump top then blue move north | 6"
3125. "I lime move west bump left then lime move south then lime move north then lime move west bump top | 6"
3126. "I red born | 6"
3127. "I yellow move south bump bottom died | 5 | 6"
3128. "I lime move north bump top I blue move south bump blue marble move west bump left then lime move east | 6"
3129. "I teal move north bump top I white move south bump white marble move north then teal move north bump left | 6"
3130. "I gray born | 6"
3131. "I white move east bump right bump bottom died | 5 | 6"
3132. "I green move east bump right then green move south then green move west bump right then green move north | 6"
3133. "I teal move west bump left then teal move north then teal move south bump left bump top then teal move north | 6"
3134. "I gray move north bump top I blue move south then blue move east bump blue marble move east then gray move south | 6"
3135. "I violet born | 6"
3136. "I red move west bump top bump bottom died | 5 | 6"
3137. "I lime move north bump top I blue move south then lime move west then lime move north bump top | 6"
3138. "I lime born | 6"
3139. "I lime move east bump right then lime move north bump left bump bottom died | 5 | 6"
3140. "I indigo born | 6"
3141. "I teal move east bump bottom died | 5 | 6"
3142. "I gray move west bump top then gray move south bump top then gray move west then gray move east | 6"
3143. "I coral born | 6"
3144. "I gray move west then gray move north then gray move east bump bottom died | 5 | 6"
3145. "I white born | 6"
3146. "I coral still then coral move west then coral move north then coral move east bump bottom died | 5 | 6"
3147. "I purple born | 6"
3148. "I white move north bump top I blue move south bump bottom died | 5 | 6"
3149. "I brown born | 6"
3150. "I violet move east bump right bump left bump right then violet move north then violet move west bump bottom died | 5 | 6"
3151. "I brown still bump right then brown move north bump left then brown move east bump left then brown move south | 6"
3152. "I gray born | 6"
3153. "I green move east bump right then green move east bump right bump bottom died | 5 | 6"
3154. "I indigo born | 6"
3155. "I indigo move south bump bottom died | 5 | 6"
3156. "I blue move east bump right then blue move west bump left then blue move west then blue move north | 6"
3157. "I coral born | 6"
3158. "I indigo move south bump bottom died | 5 | 6"
3159. "I coral move east then coral move south then coral move east then coral move west bump top bump left | 6"
3160. "I blue move west bump left then blue move north bump top bump right bump top then blue move north | 6"
3161. "I blue move west bump left bump right bump right then blue move north then blue move north then blue move east | 6"
3162. "I yellow born | 6"
3163. "I purple move south bump bottom died | 5 | 6"
3164. "I red born | 6"
3165. "I brown move south bump bottom died | 5 | 6"
3166. "I green born | 6"
3167. "I yellow move south bump bottom died | 5 | 6"
3168. "I gray move west bump left then gray move west then gray move west then gray move east bump right | 6"
3169. "I lime born | 6"
3170. "I lime move east bump right then lime move east then lime move south bump right bump bottom died | 5 | 6"
3171. "I green move west bump left then green move west bump top then green move west bump top then green move north | 6"
3172. "I gray move north bump top I blue move south then blue move west then gray move east bump blue marble move east | 6"
3173. "I gray still bump left then gray move west bump right then gray move east then gray move north bump top | 6"
3174. "I orange born | 6"
