Enhanced Marble Language Dataset - Generated on 2025-05-30 22:59:01
================================================================================

Dataset Statistics:
733. "I green marble move west bump teal marble move north"
734. "I orange marble move east"
735. "I blue marble move east bump bottom bounce away then gray marble move east"
736. "I green I pink"
737. "I indigo marble move south bump top bounce away then blue marble move south"
738. "I gray marble move away bump right bounce away"
739. "I red marble move away bump left bounce away then green marble move away"
740. "I blue I pink"
741. "I silver marble move east bump bottom bounce away then red marble move north"
742. "I pink marble move away bump top I yellow bounce away"
743. "I cyan marble move away bump blue marble move south"
744. "I cyan marble move east bump right bounce away then coral marble move south"
745. "I navy marble move west"
746. "I black marble move north bump top I silver bounce away"
747. "I lime marble move away bump right bounce away"
748. "I orange marble move east bump top I coral bounce away"
749. "I blue marble move away bump navy marble move east"
750. "I brown I blue"
751. "I yellow I pink"
752. "I violet marble move south bump left bounce away"
753. "I coral marble move north bump cyan marble move north"
754. "I orange marble move north bump left bounce away then navy marble move east"
755. "I coral marble move north bump bottom bounce away then teal marble move north"
756. "I white marble move north bump top I brown bounce away"
757. "I brown marble move north bump left bounce away then pink marble move north"
758. "I blue I brown"
759. "I lime marble move north"
760. "I lime marble move away bump bottom"
761. "I green marble move east"
762. "I yellow marble move north bump bottom"
763. "I cyan marble move south bump top I white bounce away"
764. "I purple marble move south bump left bounce away then blue marble move south"
765. "I gray marble move west bump brown marble move away"
766. "I cyan marble move north bump top bounce away"
767. "I coral marble move north bump yellow marble move east"
768. "I gold I coral"
769. "I coral I yellow"
770. "I violet marble move south bump bottom bounce away"
771. "I gray marble move south bump black marble move south"
772. "I white marble move north bump left bounce away then gold marble move south"
773. "I lime marble move north bump top I gray bounce away"
774. "I red marble move north bump bottom bounce away then indigo marble move away"
775. "I blue marble move west bump right bounce away then green marble move south"
776. "I white marble move east bump yellow marble move west"
777. "I black marble move away bump top bounce away then gray marble move north"
778. "I cyan I orange"
779. "I silver marble move east bump top I purple bounce away"
780. "I orange marble move away"
781. "I white marble move south bump gold marble move east"
782. "I red marble move north bump top I brown bounce away"
783. "I silver marble move west bump brown marble move west"
784. "I blue marble move west bump top bounce away then navy marble move west"
785. "I teal marble move west bump gray marble move north"
786. "I green marble move away bump bottom bounce away then cyan marble move away"
787. "I silver marble move away bump top bounce away"
788. "I yellow marble move west"
789. "I gold marble move south bump top I orange bounce away"
790. "I violet marble move away bump bottom bounce away"
791. "I black marble move south bump top bounce away"
792. "I black I brown"
793. "I cyan marble move north bump top I yellow bounce away"
794. "I orange marble move south bump red marble move south"
795. "I coral marble move west bump teal marble move east"
796. "I gold marble move east bump top bounce away"
797. "I indigo marble move west bump top bounce away"
798. "I blue marble move south bump top I navy bounce away"
799. "I orange marble move east bump right bounce away"
800. "I green I gray"
801. "I navy marble move south bump bottom bounce away"
802. "I indigo marble move north bump top I silver bounce away"
803. "I black marble move south bump pink marble move away"
804. "I orange marble move south bump left bounce away then indigo marble move west"
805. "I brown marble move away bump bottom bounce away then black marble move north"
806. "I pink marble move south bump left bounce away"
807. "I black marble move south"
808. "I purple marble move west bump right bounce away then pink marble move west"
809. "I silver I cyan"
810. "I navy marble move away bump teal marble move east"
811. "I coral marble move west bump right bounce away then purple marble move west"
812. "I cyan marble move south bump pink marble move away"
813. "I teal marble move north bump bottom bounce away then silver marble move away"
814. "I green marble move south bump top I purple bounce away"
815. "I coral marble move west bump left bounce away"
816. "I cyan marble move away bump left bounce away then coral marble move east"
817. "I pink I purple"
818. "I red marble move east bump violet marble move west"
819. "I black marble move north bump silver marble move west"
820. "I violet marble move away bump blue marble move north"
821. "I coral marble move away bump violet marble move east"
822. "I gray I violet"
823. "I pink marble move south bump teal marble move north"
824. "I red I coral"
825. "I green marble move south bump red marble move north"
826. "I violet marble move north bump red marble move east"
827. "I violet I red"
828. "I gold I lime"
829. "I indigo marble move south bump bottom"
830. "I purple marble move west bump top bounce away"
831. "I purple I white"
832. "I red marble move south bump bottom"
833. "I blue marble move south bump top I violet bounce away"
834. "I black marble move north bump bottom"
835. "I coral marble move away bump left bounce away then cyan marble move away"
836. "I green marble move east bump gray marble move west"
837. "I red marble move away bump right bounce away then purple marble move away"
838. "I coral marble move west bump top I red bounce away"
839. "I brown marble move south bump bottom"
840. "I indigo marble move south bump top I coral bounce away"
841. "I violet marble move south bump top I purple bounce away"
842. "I silver marble move west bump bottom bounce away then purple marble move south"
843. "I gold I orange"
844. "I green I lime"
845. "I pink marble move east bump left bounce away"
846. "I black marble move south bump bottom bounce away then silver marble move south"
847. "I pink I silver"
848. "I indigo I yellow"
849. "I red marble move south bump blue marble move east"
850. "I coral marble move east bump left bounce away then lime marble move away"
851. "I orange marble move west bump coral marble move south"
852. "I orange I green"
853. "I pink marble move away"
854. "I pink marble move east bump bottom bounce away then blue marble move west"
855. "I gold marble move south bump top bounce away then violet marble move away"
856. "I violet I lime"
857. "I black marble move away bump top I brown bounce away"
858. "I indigo marble move east bump top I white bounce away"
859. "I gold marble move away bump gray marble move north"
860. "I blue marble move south bump right bounce away"
861. "I green I violet"
862. "I brown marble move west bump red marble move away"
863. "I purple marble move north bump top I lime bounce away"
864. "I teal I green"
865. "I navy marble move east bump top bounce away"
866. "I blue marble move away bump cyan marble move north"
867. "I lime marble move away bump right bounce away then teal marble move north"
868. "I navy marble move away bump indigo marble move west"
869. "I indigo marble move away bump green marble move west"
870. "I cyan marble move away bump right bounce away"
871. "I teal marble move south bump red marble move north"
872. "I cyan marble move south bump top I silver bounce away"
873. "I white marble move south bump right bounce away"
874. "I orange marble move west bump bottom bounce away"
875. "I indigo marble move west bump bottom bounce away then yellow marble move away"
876. "I silver marble move east bump teal marble move north"
877. "I purple marble move away bump left bounce away"
878. "I black I green"
879. "I indigo marble move away bump yellow marble move east"
880. "I violet marble move away bump top bounce away then yellow marble move east"
881. "I brown marble move south bump top I navy bounce away"
882. "I teal marble move north bump right bounce away then navy marble move south"
883. "I yellow marble move east bump left bounce away"
884. "I violet marble move east bump green marble move south"
885. "I purple marble move east bump bottom bounce away"
886. "I brown marble move east bump violet marble move east"
887. "I violet I black"
888. "I navy I violet"
889. "I teal marble move away bump top I navy bounce away"
890. "I blue marble move south bump top I teal bounce away"
891. "I blue marble move east bump right bounce away then black marble move south"
892. "I yellow marble move away bump right bounce away then brown marble move east"
893. "I navy marble move north bump yellow marble move away"
894. "I cyan marble move west bump left bounce away then silver marble move west"
895. "I purple marble move away bump right bounce away"
896. "I blue marble move west bump bottom"
897. "I brown marble move south bump orange marble move south"
898. "I navy I brown"
899. "I blue marble move away bump top I yellow bounce away"
900. "I blue I violet"
901. "I silver I indigo"
902. "I black marble move away bump right bounce away then navy marble move west"
903. "I red marble move south bump bottom bounce away then purple marble move west"
904. "I coral marble move south"
905. "I teal marble move east bump purple marble move west"
906. "I gray marble move away bump top bounce away"
907. "I purple marble move south bump orange marble move west"
908. "I red marble move away bump right bounce away then coral marble move south"
909. "I red marble move east bump purple marble move away"
910. "I yellow marble move north bump top I gold bounce away"
911. "I red marble move away bump top I black bounce away"
912. "I green marble move away bump top I red bounce away"
913. "I navy marble move north"
914. "I yellow marble move east"
915. "I orange marble move east bump bottom"
916. "I red marble move east bump right bounce away then green marble move south"
917. "I lime marble move away bump top bounce away then orange marble move south"
918. "I black marble move east bump bottom bounce away"
919. "I lime marble move west bump indigo marble move south"
920. "I red marble move north bump left bounce away"
921. "I black marble move away"
922. "I silver I navy"
923. "I white marble move west bump top I yellow bounce away"
924. "I yellow I cyan"
925. "I black marble move south bump top I lime bounce away"
926. "I coral marble move away bump top I cyan bounce away"
927. "I cyan marble move away bump left bounce away"
928. "I yellow marble move south bump left bounce away then silver marble move north"
929. "I black marble move east"
930. "I red marble move north bump bottom"
931. "I pink marble move east bump top bounce away then silver marble move east"
932. "I gold I silver"
933. "I purple marble move south"
934. "I lime marble move west bump top I brown bounce away"
935. "I pink marble move east bump navy marble move west"
936. "I gray marble move west bump top I indigo bounce away"
937. "I coral marble move east bump top bounce away"
938. "I cyan marble move away bump silver marble move east"
939. "I green marble move away"
940. "I red marble move south bump bottom bounce away then brown marble move away"
941. "I brown marble move west"
942. "I red marble move north bump top I cyan bounce away"
943. "I teal marble move north bump top I white bounce away"
944. "I teal marble move south bump bottom bounce away then lime marble move west"
945. "I white I green"
946. "I white marble move east bump right bounce away then black marble move north"
947. "I coral marble move away bump top I gold bounce away"
948. "I silver marble move east bump top I gold bounce away"
949. "I purple marble move north bump left bounce away then violet marble move east"
950. "I gray marble move south bump right bounce away"
951. "I gold marble move north bump right bounce away then gray marble move away"
952. "I white marble move east bump top bounce away"
953. "I purple marble move north bump right bounce away then gold marble move south"
954. "I black marble move west bump orange marble move south"
955. "I purple marble move away bump bottom bounce away then orange marble move north"
956. "I violet marble move east bump right bounce away then coral marble move east"
957. "I brown marble move north bump silver marble move south"
958. "I pink marble move north bump top I yellow bounce away"
959. "I purple marble move west bump top I coral bounce away"
960. "I brown marble move south bump gray marble move south"
961. "I gold marble move north bump red marble move away"
962. "I silver marble move south bump top I blue bounce away"
963. "I yellow marble move west bump bottom bounce away then red marble move away"
964. "I pink marble move south"
965. "I cyan marble move away bump top I indigo bounce away"
966. "I pink marble move east bump top bounce away"
967. "I gray marble move west bump right bounce away then brown marble move south"
968. "I coral marble move north"
969. "I white marble move south bump right bounce away then cyan marble move south"
970. "I green marble move east bump top bounce away then violet marble move away"
971. "I cyan marble move west bump top bounce away then indigo marble move away"
972. "I navy marble move away bump bottom bounce away then silver marble move north"
973. "I purple marble move south bump bottom bounce away then black marble move south"
974. "I silver marble move west bump bottom bounce away then orange marble move east"
975. "I cyan marble move west"
976. "I gray I red"
977. "I white marble move north bump navy marble move south"
978. "I green marble move north bump top I gold bounce away"
979. "I purple marble move south bump left bounce away"
980. "I pink I lime"
981. "I violet marble move south bump right bounce away then navy marble move away"
982. "I cyan marble move north bump right bounce away"
983. "I teal I black"
984. "I blue marble move east bump bottom bounce away"
985. "I orange I indigo"
986. "I gray marble move east bump top I orange bounce away"
987. "I red I cyan"
988. "I orange marble move east bump right bounce away then violet marble move south"
989. "I orange marble move north bump right bounce away then coral marble move north"
990. "I purple marble move north bump top I violet bounce away"
991. "I cyan I green"
992. "I lime marble move away bump bottom bounce away then silver marble move east"
993. "I blue I yellow"
994. "I purple I brown"
995. "I indigo marble move east bump bottom"
996. "I pink marble move west bump top bounce away then coral marble move east"
997. "I brown I black"
998. "I yellow marble move west bump top bounce away then brown marble move away"
999. "I gray marble move east bump yellow marble move away"
1000. "I violet marble move west bump teal marble move south"

Total sentences: 1000

Raw array format:
