Enhanced Marble Language Dataset - Generated on 2025-05-30 22:57:05
================================================================================

Dataset Statistics:
813. "I white marble move north bump top I orange"
814. "I white marble move east bump gray marble move east"
815. "I yellow marble move south bump white marble"
816. "I indigo marble move south bump cyan marble"
817. "I red I pink"
818. "I pink marble move south bump bottom"
819. "I gray marble move east bump right then gold marble move north"
820. "I cyan marble move south bump right then blue marble move north"
821. "I silver I gold"
822. "I gold marble move west bump top then gray marble move west"
823. "I indigo I silver"
824. "I violet marble move east bump lime marble"
825. "I blue marble move west bump top I brown"
826. "I blue marble move east bump pink marble move west"
827. "I white marble move north bump gray marble"
828. "I brown marble move west bump top"
829. "I violet marble move east bump right then lime marble move east"
830. "I yellow marble move north bump bottom then green marble move north"
831. "I orange marble move north bump bottom then navy marble move south"
832. "I navy marble move south bump violet marble"
833. "I white marble move south bump top I purple"
834. "I black marble move south bump top then violet marble move south"
835. "I black marble move north bump left"
836. "I white I cyan"
837. "I orange marble move east bump lime marble"
838. "I orange marble move north bump left"
839. "I blue marble move east bump brown marble"
840. "I gold marble move south bump bottom"
841. "I brown marble move east bump green marble"
842. "I navy marble move north bump top"
843. "I gray marble move east bump black marble move east"
844. "I orange marble move west bump left then blue marble move east"
845. "I brown marble move north bump left"
846. "I teal marble move west bump silver marble"
847. "I lime marble move south bump top I blue"
848. "I purple I yellow"
849. "I navy marble move north bump top I green"
850. "I purple marble move south bump teal marble move north"
851. "I cyan marble move south bump top then silver marble move south"
852. "I lime marble move west bump bottom"
853. "I gray marble move south bump bottom"
854. "I coral marble move east bump top I navy"
855. "I purple marble move south bump navy marble move west"
856. "I gold marble move north bump cyan marble"
857. "I white marble move east bump top then indigo marble move south"
858. "I navy marble move west bump cyan marble move south"
859. "I brown marble move south bump purple marble"
860. "I purple marble move east bump top I yellow"
861. "I cyan I black"
862. "I red marble move west bump top I brown"
863. "I indigo I orange"
864. "I purple marble move east bump navy marble"
865. "I black marble move south bump top I silver"
866. "I indigo marble move east bump bottom then brown marble move south"
867. "I red marble move west bump left then green marble move south"
868. "I navy marble move north bump left then black marble move west"
869. "I violet marble move south bump top then navy marble move east"
870. "I purple marble move west bump navy marble"
871. "I green marble move west bump orange marble move west"
872. "I gold marble move south bump brown marble"
873. "I gold marble move west bump orange marble move west"
874. "I pink marble move south bump silver marble"
875. "I navy marble move south bump top I gray"
876. "I purple marble move south bump top I teal"
877. "I green marble move west bump top I red"
878. "I indigo marble move east bump right then red marble move east"
879. "I orange marble move east bump red marble move north"
880. "I violet I gray"
881. "I brown I coral"
882. "I purple marble move north bump right"
883. "I orange marble move east bump indigo marble"
884. "I cyan marble move north bump right"
885. "I cyan marble move north bump top then brown marble move south"
886. "I green marble move north bump top then silver marble move south"
887. "I purple marble move east bump yellow marble"
888. "I gold marble move south bump top then blue marble move south"
889. "I gray marble move south bump navy marble"
890. "I navy marble move south bump right then indigo marble move west"
891. "I navy marble move west bump top I coral"
892. "I pink marble move east bump top then indigo marble move east"
893. "I indigo marble move north bump gray marble move west"
894. "I green marble move east bump yellow marble"
895. "I red marble move east bump silver marble move east"
896. "I cyan marble move south bump navy marble move south"
897. "I indigo marble move west bump white marble move south"
898. "I blue marble move west bump top"
899. "I yellow marble move south bump silver marble move west"
900. "I navy marble move east bump top"
901. "I blue marble move south bump top I green"
902. "I coral marble move east bump navy marble"
903. "I orange marble move west bump silver marble move east"
904. "I green marble move south bump right then cyan marble move west"
905. "I yellow marble move west bump top I coral"
906. "I gold marble move west bump right then yellow marble move west"
907. "I brown marble move west bump gray marble"
908. "I red marble move east bump coral marble move west"
909. "I green marble move east bump top"
910. "I lime marble move east bump left then gold marble move south"
911. "I indigo marble move east bump cyan marble move east"
912. "I yellow marble move south bump top I gold"
913. "I pink marble move east bump right"
914. "I white marble move south bump top then gold marble move west"
915. "I orange marble move south bump top I yellow"
916. "I yellow marble move east bump left then lime marble move south"
917. "I white marble move south bump blue marble"
918. "I yellow marble move south bump top then green marble move west"
919. "I yellow marble move south bump violet marble"
920. "I brown marble move east bump blue marble"
921. "I gray marble move north bump green marble move west"
922. "I violet I teal"
923. "I gold marble move east bump top then lime marble move east"
924. "I lime marble move west bump top I green"
925. "I gold marble move east bump left then silver marble move south"
926. "I blue marble move south bump left then teal marble move east"
927. "I pink marble move west"
928. "I cyan marble move west bump left then black marble move north"
929. "I violet marble move west bump pink marble"
930. "I pink marble move north bump right"
931. "I teal marble move north bump left then blue marble move north"
932. "I brown marble move north bump purple marble"
933. "I brown marble move north bump gray marble move north"
934. "I indigo marble move west bump yellow marble move north"
935. "I purple marble move east bump lime marble"
936. "I yellow marble move south bump right then gray marble move east"
937. "I navy marble move west bump lime marble move south"
938. "I purple marble move east"
939. "I purple I pink"
940. "I navy marble move south bump teal marble"
941. "I red marble move south bump right then navy marble move east"
942. "I purple marble move north bump indigo marble move north"
943. "I pink marble move west bump silver marble"
944. "I indigo marble move south bump gray marble"
945. "I pink marble move south bump blue marble"
946. "I orange marble move east bump navy marble move east"
947. "I cyan marble move south bump bottom then orange marble move east"
948. "I violet marble move east"
949. "I indigo marble move south bump left"
950. "I yellow marble move east bump black marble"
951. "I violet marble move west bump top I gray"
952. "I pink marble move south bump lime marble"
953. "I yellow marble move north bump bottom"
954. "I violet marble move north bump top I brown"
955. "I yellow marble move west bump top I pink"
956. "I navy I violet"
957. "I violet marble move west bump teal marble move east"
958. "I red marble move east bump top I gold"
959. "I orange marble move west bump top I violet"
960. "I teal marble move west bump top I gold"
961. "I green marble move south bump blue marble move north"
962. "I green marble move east bump purple marble move south"
963. "I green marble move south bump gray marble move east"
964. "I purple I coral"
965. "I gray marble move south bump black marble move south"
966. "I green marble move south bump indigo marble move east"
967. "I green marble move west bump red marble"
968. "I yellow marble move west bump top then black marble move west"
969. "I gold I brown"
970. "I white marble move west bump top I green"
971. "I violet marble move west bump left then navy marble move west"
972. "I orange marble move north bump top I brown"
973. "I cyan I red"
974. "I white I brown"
975. "I cyan marble move north bump bottom then navy marble move north"
976. "I coral marble move south bump red marble"
977. "I silver marble move south bump top I blue"
978. "I coral marble move south bump brown marble"
979. "I pink marble move north bump top then purple marble move east"
980. "I brown marble move west bump left then teal marble move south"
981. "I violet marble move north bump top"
982. "I violet I blue"
983. "I red marble move west bump teal marble"
984. "I black marble move south bump top I purple"
985. "I coral I red"
986. "I gold marble move east bump top I pink"
987. "I purple marble move north bump top I gray"
988. "I gold marble move west bump bottom then brown marble move east"
989. "I yellow I violet"
990. "I teal marble move west bump purple marble move west"
991. "I coral marble move west bump green marble"
992. "I green I orange"
993. "I white marble move south bump lime marble"
994. "I silver marble move north bump indigo marble move north"
995. "I pink marble move west bump lime marble"
996. "I black marble move east"
997. "I indigo marble move east bump green marble move south"
998. "I red marble move east bump gray marble move east"
999. "I orange marble move west bump gray marble"
1000. "I silver marble move south bump left then red marble move north"

Total sentences: 1000

Raw array format:
