Enhanced Marble Language Dataset - Generated on 2025-05-31 00:13:40
================================================================================

Dataset Statistics:
939. "I coral born"
940. "I teal move south bump bottom died"
941. "I silver move east bump right move west"
942. "I purple move north bump top I blue move south then blue move south"
943. "I teal born"
944. "I purple move south bump bottom died"
945. "I teal move north"
946. "I coral still bump left move east"
947. "I black still"
948. "I coral still"
949. "I black move east bump right move west"
950. "I gold move east bump right move west"
951. "I teal move north"
952. "I gold still bump top I coral move south then coral move south"
953. "I navy born"
954. "I silver still bump bottom died"
955. "I gold still"
956. "I black move south"
957. "I navy still bump left move east"
958. "I black move north"
959. "I blue move west bump left move east then blue move west"
960. "I gold move south then gold move east"
961. "I coral move north bump top I teal move south"
962. "I navy move north then navy move east"
963. "I black move west bump left move east"
964. "I gold still bump top I teal move south"
965. "I black move north bump top I navy move south"
966. "I navy move north bump top I blue move south then blue move east"
967. "I coral move west bump left move east"
968. "I black move east"
969. "I teal move north bump top I blue move south then blue move north"
970. "I yellow born"
971. "I black move south bump bottom died"
972. "I orange born"
973. "I yellow move south bump bottom died"
974. "I coral still bump left move east"
975. "I navy move west bump left move east"
976. "I teal move west bump left move east then teal move north"
977. "I blue still"
978. "I coral move north bump top I orange move south then orange move south"
979. "I teal still"
980. "I coral move west bump left move east"
981. "I orange move west then orange move west"
982. "I navy move north then navy move east"
983. "I coral move north bump top I orange move south"
984. "I violet born"
985. "I gold move south bump bottom died"
986. "I blue move north then blue move west"
987. "I coral still bump right move west"
988. "I teal move east bump right move west"
989. "I violet still bump top I blue move south then blue move south"
990. "I violet move east then violet move east"
991. "I coral move north bump top I blue move south"
992. "I violet move north bump top I orange move south then orange move west"
993. "I teal move east bump right move west"
994. "I violet move north then violet move south"
995. "I teal move west"
996. "I blue move north"
997. "I orange still"
998. "I violet move east bump right move west"
999. "I violet move south"
1000. "I coral move east bump right move west then coral move south"

Total sentences: 1000

Raw array format:
['I silver born move north bump top I pink move south then pink move east', 'I coral born move west bump left move east', 'I pink born move east bump right move west', 'I indigo born move east bump right move west', 'I blue born still then blue move east', 'I brown born move west bump left move east', 'I gold born move north bump top I coral move south', 'I violet born move south bump bottom died', 'I red born still bump left move east then red move north', 'I gray born move east bump right move west', 'I yellow born still', 'I yellow move west', 'I yellow still bump left move east', 'I blue move south bump bottom died', 'I pink move east then pink move east', 'I coral move west bump left move east', 'I indigo move west bump left move east then indigo move west', 'I gold still bump left move east', 'I indigo move east', 'I lime born move south', 'I teal born move south', 'I navy born move south then navy move east', 'I white born move north bump top I gray move south then gray move west', 'I silver move west', 'I brown move west', 'I teal still bump bottom died', 'I pink move east bump right move west', 'I brown move west bump left move east', 'I navy move east then navy move south', 'I lime move west', 'I purple born move west bump left move east', 'I navy move east bump right move west', 'I white move north bump top I indigo move south', 'I gray still bump left move east then gray move south', 'I cyan born move west bump left move east then cyan move west', 'I gray move east bump right move west then gray move west', 'I indigo move north bump top I brown move south', 'I black born move west bump left move east', 'I silver move east bump right move west', 'I yellow still bump top I navy move south', 'I white move east bump right move west then white move south', 'I coral move west bump left move east', 'I black move east bump right move west then black move east', 'I brown still', 'I black still bump bottom died', 'I navy move north bump top I brown move south', 'I gray move west bump left move east then gray move east', 'I red move west bump left move east', 'I cyan move north bump top I orange move south', 'I brown move north bump top I gray move south', 'I navy move north bump top I orange move south', 'I orange born move west bump left move east', 'I orange move south bump bottom died', 'I purple move south', 'I gray move north then gray move north', 'I coral still bump right move west', 'I pink move south bump bottom died', 'I gray move north', 'I gold move east bump right move west', 'I coral move north bump top I purple move south', 'I gold move south', 'I cyan move west then cyan move west', 'I navy move south', 'I lime move west', 'I navy move north bump top I green move south', 'I purple still bump bottom died', 'I cyan still bump top I green move south then green move north', 'I yellow move south bump bottom died', 'I indigo move west bump left move east', 'I navy move east bump right move west', 'I green born move north bump top I red move south', 'I silver move south bump bottom died', 'I indigo move east bump right move west', 'I green still bump right move west', 'I gray move south', 'I lime move east', 'I gray move east bump right move west', 'I gray move west bump left move east', 'I red move south bump bottom died', 'I cyan move south bump bottom died', 'I indigo move south bump bottom died', 'I gray move east', 'I lime move east', 'I gray move north bump top I lime move south', 'I gray move west bump left move east then gray move east', 'I green move south', 'I navy move south bump bottom died', 'I coral still bump bottom died', 'I brown move north bump top I lime move south then lime move south', 'I pink born', 'I gold still bump bottom died', 'I white move west bump left move east', 'I gray move north bump top I pink move south then pink move south', 'I brown move west bump left move east', 'I pink move west bump left move east', 'I brown still', 'I pink still bump top I lime move south then lime move north', 'I white still then white move south', 'I white still', 'I yellow born', 'I green still bump bottom died', 'I blue born', 'I pink move south bump bottom died', 'I blue move north', 'I yellow move west bump left move east', 'I orange born', 'I gray move south bump bottom died', 'I orange move north bump top I yellow move south', 'I lime move west', 'I yellow move north', 'I orange move west bump left move east then orange move south', 'I yellow move west bump left move east', 'I orange still bump right move west then orange move north', 'I white still bump left move east', 'I brown move east', 'I lime move east bump right move west', 'I orange move north bump top I yellow move south', 'I lime move east bump right move west', 'I blue move south', 'I white move west', 'I green born', 'I lime move south bump bottom died', 'I orange born', 'I orange move south bump bottom died', 'I white move west bump left move east', 'I white move north then white move north', 'I yellow move south', 'I brown still bump left move east then brown move south', 'I blue move west bump left move east', 'I orange still', 'I blue move north bump top I green move south', 'I navy born', 'I blue move south bump bottom died', 'I navy move west bump left move east', 'I brown move north then brown move west', 'I green born', 'I green move south bump bottom died', 'I white still then white move east', 'I cyan born', 'I white move south bump bottom died', 'I navy move north bump top I cyan move south then cyan move north', 'I yellow move west bump left move east', 'I navy move west', 'I green still bump top I yellow move south then yellow move west', 'I orange move north', 'I orange move east bump right move west', 'I cyan move east bump right move west', 'I orange move east', 'I orange move north bump top I cyan move south', 'I gray born', 'I navy still bump bottom died', 'I brown move east', 'I cyan move north', 'I brown move east bump right move west', 'I green move north bump top I yellow move south then yellow move east', 'I yellow move north', 'I gray move north bump top I cyan move south then cyan move south', 'I orange move west bump left move east then orange move south', 'I white born', 'I gray move south bump bottom died', 'I white still bump right move west then white move south', 'I coral born', 'I green move south bump bottom died', 'I brown move south then brown move west', 'I yellow move north bump top I coral move south', 'I orange move north bump top I cyan move south then cyan move south', 'I brown move east bump right move west', 'I coral move west bump left move east then coral move north', 'I cyan move south', 'I coral still bump top I cyan move south', 'I orange move north bump top I white move south', 'I coral still bump left move east then coral move east', 'I silver born', 'I cyan move south bump bottom died', 'I white move east bump right move west', 'I orange move east bump right move west', 'I yellow still', 'I red born', 'I coral move south bump bottom died', 'I yellow move west bump left move east then yellow move west', 'I lime born', 'I silver move south bump bottom died', 'I red move east bump right move west then red move west', 'I lime move east bump right move west', 'I white still bump top I red move south', 'I red still bump top I lime move south', 'I cyan born', 'I yellow move south bump bottom died', 'I white move east', 'I lime move west bump left move east', 'I cyan move south', 'I lime move south', 'I blue born', 'I orange still bump bottom died', 'I red still', 'I red move north bump top I lime move south', 'I white still bump left move east', 'I brown move north', 'I cyan still', 'I brown move east bump right move west', 'I lime move south then lime move west', 'I white still bump right move west', 'I blue move north bump top I cyan move south', 'I blue move east bump right move west', 'I brown move north bump top I lime move south then lime move east', 'I red still bump right move west', 'I red still bump right move west', 'I red still bump right move west', 'I white still', 'I lime move west bump left move east', 'I pink born', 'I brown move south bump bottom died', 'I cyan move east bump right move west', 'I lime move east bump right move west', 'I blue move west bump left move east then blue move north', 'I cyan still bump top I pink move south', 'I cyan move east bump right move west', 'I lime move north then lime move west', 'I teal born', 'I white still bump bottom died', 'I pink move east bump right move west', 'I pink move west then pink move south', 'I pink move north bump top I teal move south then teal move east', 'I teal move east bump right move west then teal move south', 'I teal move west bump left move east', 'I red move east', 'I cyan move north then cyan move south', 'I cyan born', 'I cyan move south bump bottom died', 'I orange born', 'I blue move south bump bottom died', 'I pink move north bump top I cyan move south', 'I green born', 'I lime move south bump bottom died', 'I orange move west then orange move north', 'I teal still bump left move east', 'I green still bump right move west', 'I pink move west', 'I cyan move west then cyan move north', 'I lime born', 'I orange move south bump bottom died', 'I pink move east bump right move west', 'I red move east', 'I red move north bump top I lime move south', 'I lime still bump left move east then lime move south', 'I red move north bump top I lime move south then lime move east', 'I red move west bump left move east', 'I yellow born', 'I red move south bump bottom died', 'I green move north bump top I teal move south then teal move west', 'I teal move east', 'I yellow move west bump left move east', 'I pink still bump left move east', 'I white born', 'I green move south bump bottom died', 'I lime move west bump left move east', 'I white still bump left move east', 'I teal move north bump top I lime move south', 'I teal move west bump left move east', 'I indigo born', 'I teal move south bump bottom died', 'I pink move east bump right move west then pink move east', 'I indigo move west bump left move east', 'I yellow still', 'I pink still bump top I white move south', 'I indigo move west', 'I indigo still', 'I white still then white move east', 'I silver born', 'I yellow move south bump bottom died', 'I cyan move west bump left move east', 'I pink move north bump top I indigo move south', 'I white move west bump left move east', 'I indigo move north bump top I white move south', 'I pink still', 'I pink still bump top I cyan move south', 'I white still', 'I indigo still bump top I white move south', 'I blue born', 'I pink move south bump bottom died', 'I lime move north', 'I lime born', 'I lime move south bump bottom died', 'I red born', 'I lime move south bump bottom died', 'I silver move west bump left move east', 'I white still bump right move west', 'I blue still bump left move east', 'I indigo move east', 'I blue move north bump top I silver move south', 'I blue move west bump left move east', 'I indigo move east then indigo move south', 'I blue move east bump right move west', 'I blue move north bump top I silver move south', 'I blue move east bump right move west', 'I cyan move east then cyan move east', 'I silver move east bump right move west then silver move west', 'I teal born', 'I white move south bump bottom died', 'I silver move north bump top I teal move south then teal move south', 'I silver still bump left move east then silver move east', 'I indigo born', 'I indigo move south bump bottom died', 'I violet born', 'I cyan move south bump bottom died', 'I teal move east bump right move west', 'I blue still bump top I violet move south', 'I blue move east then blue move east', 'I red still bump top I teal move south', 'I violet move east', 'I teal move west', 'I teal move east bump right move west', 'I silver move west bump left move east then silver move east', 'I red move north bump top I violet move south', 'I teal move north', 'I indigo still', 'I blue move east bump right move west', 'I teal move south', 'I indigo move east bump right move west', 'I indigo move east', 'I teal move north bump top I violet move south then violet move south', 'I silver still bump right move west', 'I red still', 'I teal move north bump top I indigo move south', 'I teal still', 'I blue move east', 'I indigo still bump top I violet move south then violet move north', 'I teal move east bump right move west', 'I red still bump top I violet move south', 'I red move north bump top I violet move south', 'I silver move east then silver move east', 'I indigo move east bump right move west', 'I indigo move north bump top I violet move south', 'I silver move east bump right move west', 'I teal move west bump left move east then teal move south', 'I silver move north bump top I violet move south', 'I blue move west bump left move east', 'I indigo move east bump right move west', 'I teal move south', 'I teal move west bump left move east', 'I indigo move north bump top I violet move south', 'I black born', 'I teal move south bump bottom died', 'I blue move east bump right move west', 'I black move north bump top I violet move south', 'I silver move west bump left move east', 'I violet move west bump left move east', 'I green born', 'I red move south bump bottom died', 'I silver move east bump right move west', 'I brown born', 'I violet move south bump bottom died', 'I green still then green move north', 'I indigo still bump left move east', 'I brown move south', 'I green move north bump top I brown move south then brown move west', 'I brown move west bump left move east', 'I indigo move east bump right move west then indigo move south', 'I black move north', 'I blue move east', 'I silver move south', 'I green move west bump left move east', 'I green still then green move west', 'I blue still', 'I black move east bump right move west', 'I brown still bump top move south then brown move north', 'I green move south', 'I indigo move west bump left move east then indigo move south', 'I violet born', 'I silver move south bump bottom died', 'I blue still then blue move south', 'I brown still bump right move west', 'I black move west bump left move east', 'I brown move east then brown move east', 'I violet move west then violet move west', 'I blue still bump top I brown move south', 'I orange born', 'I brown move south bump bottom died', 'I black move north bump top I violet move south then violet move south', 'I black move west', 'I indigo move east bump right move west', 'I indigo move west bump left move east', 'I red born', 'I green move south bump bottom died', 'I black move north bump top I red move south then red move north', 'I orange still bump top I red move south then red move east', 'I red move north bump top I violet move south', 'I violet move north bump top move south', 'I orange move south', 'I violet move west bump left move east', 'I violet move north bump top move south then violet move south', 'I indigo move north bump top I violet move south', 'I black move east', 'I violet move west bump left move east then violet move south', 'I black still bump right move west then black move east', 'I red move north bump top I violet move south then violet move north', 'I indigo move west bump left move east then indigo move north', 'I black move east bump right move west', 'I black move north bump top I violet move south then violet move east', 'I orange move east bump right move west', 'I red move east bump right move west then red move west', 'I indigo move south', 'I black still bump top I violet move south then violet move east', 'I red move east bump right move west', 'I blue still bump left move east', 'I orange still bump left move east', 'I gold born', 'I red move south bump bottom died', 'I indigo still then indigo move east', 'I navy born', 'I gold move south bump bottom died', 'I lime born', 'I black move south bump bottom died', 'I indigo move east bump right move west', 'I blue move north', 'I navy move north', 'I navy move north bump top I lime move south then lime move west', 'I indigo move north', 'I navy move east bump right move west', 'I lime still then lime move west', 'I blue still then blue move south', 'I navy move west bump left move east', 'I lime move west', 'I indigo move west bump left move east', 'I navy move north bump top I violet move south then violet move east', 'I brown born', 'I navy still bump bottom died', 'I lime still bump left move east then lime move south', 'I orange move west bump left move east then orange move north', 'I lime still then lime move east', 'I blue move west bump left move east', 'I violet still bump right move west then violet move north', 'I blue still bump left move east', 'I indigo move east bump right move west', 'I violet move east', 'I green born', 'I lime move south bump bottom died', 'I brown move west then brown move west', 'I lime born', 'I blue move south bump bottom died', 'I violet move north bump top I lime move south', 'I brown still bump top I lime move south', 'I cyan born', 'I indigo move south bump bottom died', 'I cyan move west', 'I green move east bump right move west then green move north', 'I gray born', 'I cyan move south bump bottom died', 'I gray move north bump top I lime move south', 'I lime move east bump right move west', 'I blue born', 'I green still bump bottom died', 'I blue move east bump right move west', 'I orange move east bump right move west then orange move east', 'I gray still bump left move east', 'I violet still bump left move east then violet move east', 'I blue still bump left move east then blue move east', 'I blue move east bump right move west then blue move west', 'I gray move north then gray move west', 'I violet move north bump top I blue move south', 'I pink born', 'I blue move south bump bottom died', 'I lime move south then lime move east', 'I gold born', 'I pink move south bump bottom died', 'I lime move west bump left move east', 'I brown move west bump left move east then brown move south', 'I gold move east bump right move west then gold move west', 'I orange born', 'I orange move south bump bottom died', 'I brown still bump left move east then brown move east', 'I violet move south', 'I violet move north bump top I lime move south', 'I gold move west bump left move east', 'I brown move north bump top I lime move south', 'I gray move north bump top I gold move south then gold move north', 'I orange move east bump right move west', 'I lime move west bump left move east', 'I brown move east bump right move west', 'I lime move east', 'I orange still bump right move west then orange move north', 'I orange still bump top I gold move south', 'I cyan born', 'I orange move south bump bottom died', 'I gray move east bump right move west', 'I gray born', 'I gray move south bump bottom died', 'I navy born', 'I brown move south bump bottom died', 'I cyan move north bump top I navy move south', 'I lime move south then lime move north', 'I navy move north', 'I cyan move west then cyan move west', 'I violet move north bump top I gray move south', 'I gray move west bump left move east', 'I navy still bump right move west', 'I indigo born', 'I gray move south bump bottom died', 'I lime still bump left move east then lime move south', 'I navy move east', 'I silver born', 'I lime move south bump bottom died', 'I violet move east bump right move west', 'I cyan move west', 'I gold move east bump right move west then gold move east', 'I indigo still bump left move east', 'I silver move east bump right move west', 'I violet move north bump top I navy move south', 'I gold still bump top I indigo move south', 'I indigo move north bump top I navy move south', 'I cyan move east bump right move west', 'I cyan move north bump top I silver move south then silver move west', 'I cyan move north', 'I indigo move north bump top I navy move south', 'I navy move south', 'I silver born', 'I silver move south bump bottom died', 'I navy move east bump right move west then navy move west', 'I indigo move east bump right move west', 'I cyan move west bump left move east', 'I cyan move east bump right move west', 'I silver move east bump right move west then silver move north', 'I gold move west bump left move east', 'I navy move south', 'I silver move west bump left move east then silver move south', 'I navy move west then navy move east', 'I indigo move north bump top I silver move south', 'I navy move north', 'I navy move north bump top I silver move south', 'I silver move north', 'I indigo move east bump right move west', 'I navy move west bump left move east then navy move south', 'I violet born', 'I violet move south bump bottom died', 'I indigo still bump left move east', 'I purple born', 'I navy move south bump bottom died', 'I lime born', 'I gold move south bump bottom died', 'I lime born', 'I lime move south bump bottom died', 'I silver move east bump right move west', 'I pink born', 'I purple move south bump bottom died', 'I cyan move west', 'I cyan still bump left move east', 'I pink move west bump left move east then pink move west', 'I orange born', 'I pink move south bump bottom died', 'I orange still bump right move west', 'I lime move east bump right move west then lime move north', 'I indigo move west', 'I indigo move east bump right move west then indigo move west', 'I indigo move north', 'I orange move south', 'I violet move east bump right move west', 'I purple born', 'I violet still bump bottom died', 'I lime move north bump top I orange move south', 'I purple still bump right move west then purple move west', 'I silver move west bump left move east', 'I lime move east bump right move west then lime move south', 'I pink born', 'I indigo move south bump bottom died', 'I purple move east bump right move west then purple move east', 'I lime move west bump left move east then lime move south', 'I orange still bump right move west', 'I lime still bump right move west then lime move north', 'I cyan move west bump left move east then cyan move north', 'I lime still', 'I cyan move west bump left move east then cyan move south', 'I pink move west then pink move east', 'I orange move east bump right move west', 'I lime move north', 'I cyan still bump left move east then cyan move east', 'I purple still bump left move east', 'I purple move east bump right move west', 'I purple move east bump right move west', 'I lime move south then lime move west', 'I cyan move east then cyan move west', 'I purple move east', 'I cyan still then cyan move east', 'I purple move east bump right move west', 'I orange move north', 'I cyan born', 'I cyan move south bump bottom died', 'I lime move west then lime move east', 'I purple move east bump right move west then purple move east', 'I pink move west bump left move east', 'I pink move west bump left move east', 'I cyan move south', 'I lime move north bump top I purple move south', 'I pink still bump left move east then pink move south', 'I cyan move east bump right move west', 'I lime move west then lime move south', 'I silver move north then silver move east', 'I pink move north bump top I silver move south then silver move south', 'I silver move south', 'I cyan move north bump top I orange move south', 'I pink still', 'I purple move west then purple move north', 'I orange move west bump left move east', 'I orange move north bump top I purple move south then purple move north', 'I pink still bump right move west', 'I lime move east bump right move west', 'I lime move east bump right move west', 'I cyan still bump top I silver move south', 'I orange move north bump top I purple move south', 'I silver move east bump right move west then silver move south', 'I green born', 'I silver move south bump bottom died', 'I brown born', 'I purple move south bump bottom died', 'I orange move east bump right move west then orange move west', 'I orange move west', 'I orange still bump left move east', 'I brown move west bump left move east then brown move west', 'I lime move north bump top I brown move south', 'I brown move south', 'I green move west bump left move east then green move east', 'I cyan move south then cyan move west', 'I green move east bump right move west', 'I pink move north bump top I brown move south', 'I lime move north bump top I green move south', 'I pink still bump left move east', 'I brown move north bump top I green move south', 'I gray born', 'I brown move south bump bottom died', 'I green move west bump left move east then green move west', 'I gray still bump top I green move south', 'I lime move north bump top I green move south', 'I green move west bump left move east', 'I lime move east bump right move west', 'I lime move north bump top I green move south', 'I green move north bump top move south then green move east', 'I orange move north bump top I green move south', 'I cyan move east then cyan move north', 'I green move west', 'I green move west bump left move east then green move north', 'I lime move north bump top I green move south', 'I lime still bump left move east', 'I green move south', 'I cyan move east bump right move west then cyan move south', 'I indigo born', 'I orange move south bump bottom died', 'I lime move east bump right move west', 'I cyan move south', 'I indigo move east bump right move west', 'I green born', 'I green move south bump bottom died', 'I cyan move east', 'I violet born', 'I pink move south bump bottom died', 'I indigo move west bump left move east', 'I lime move east bump right move west then lime move south', 'I lime move east bump right move west', 'I cyan still bump top I violet move south', 'I green move west then green move west', 'I black born', 'I gray move south bump bottom died', 'I lime move north bump top I green move south', 'I violet move north bump top I black move south', 'I black move west bump left move east', 'I lime move west bump left move east then lime move north', 'I green move west bump left move east', 'I cyan move north bump top I indigo move south', 'I green still bump right move west', 'I green move west bump left move east', 'I lime still', 'I cyan still bump right move west', 'I green move east bump right move west', 'I green move west bump left move east', 'I indigo born', 'I indigo move south bump bottom died', 'I red born', 'I lime still bump bottom died', 'I indigo move south', 'I black move south', 'I green move east', 'I violet move north bump top I black move south', 'I red move north bump top I green move south', 'I black move east then black move east', 'I cyan move west then cyan move south', 'I yellow born', 'I violet move south bump bottom died', 'I red move west bump left move east', 'I black move east bump right move west', 'I indigo move west bump left move east', 'I cyan move west bump left move east', 'I green move east bump right move west', 'I black move north bump top I yellow move south', 'I green move east then green move south', 'I orange born', 'I red still bump bottom died', 'I black still bump right move west', 'I yellow move west bump left move east then yellow move north', 'I red born', 'I black move south bump bottom died', 'I cyan move east bump right move west', 'I indigo move west bump left move east', 'I orange still', 'I cyan move west then cyan move east', 'I orange move north bump top I indigo move south', 'I yellow move west', 'I orange still', 'I red move south then red move north', 'I green still bump right move west then green move south', 'I green move east bump right move west then green move south', 'I indigo move east bump right move west', 'I red still bump left move east', 'I yellow move west bump left move east', 'I indigo move north bump top I yellow move south', 'I green still bump left move east then green move east', 'I orange move north', 'I orange move west bump left move east then orange move west', 'I yellow move east bump right move west', 'I orange move east bump right move west', 'I blue born', 'I yellow move south bump bottom died', 'I orange move north bump top I blue move south', 'I silver born', 'I cyan move south bump bottom died', 'I navy born', 'I silver move south bump bottom died', 'I blue move east bump right move west', 'I red still bump right move west', 'I navy move east then navy move east', 'I pink born', 'I blue move south bump bottom died', 'I red move west', 'I red move west', 'I green still then green move west', 'I teal born', 'I pink still bump bottom died', 'I orange move east bump right move west then orange move west', 'I green still bump left move east', 'I red move east then red move south', 'I orange still bump top I navy move south', 'I teal move west bump left move east', 'I teal move south', 'I red move west bump left move east', 'I indigo move west bump left move east', 'I orange move west bump left move east', 'I teal move west bump left move east then teal move north', 'I indigo still then indigo move south', 'I navy still', 'I red move north bump top I navy move south', 'I navy move east then navy move south', 'I gold born', 'I teal still bump bottom died', 'I indigo move west', 'I indigo still bump left move east', 'I orange still bump right move west then orange move east', 'I violet born', 'I green still bump bottom died', 'I gold move west bump left move east', 'I gold move south', 'I navy move east bump right move west', 'I orange move east then orange move south', 'I violet still bump left move east', 'I red move north', 'I red move east', 'I red move west bump left move east', 'I orange still bump right move west', 'I red move south', 'I navy move south', 'I red move east', 'I gold move north', 'I gold move north bump top I violet move south then violet move west', 'I orange still', 'I indigo move west', 'I indigo move north bump top I violet move south', 'I navy move north bump top I violet move south', 'I white born', 'I orange move south bump bottom died', 'I gold move east bump right move west', 'I gold move west', 'I indigo move north bump top I violet move south', 'I red move north bump top I violet move south then violet move west', 'I red still', 'I navy move west', 'I red move west bump left move east then red move south', 'I white move east then white move south', 'I white still', 'I indigo move east bump right move west', 'I white move west bump left move east then white move south', 'I violet move west bump left move east then violet move north', 'I red move east bump right move west then red move east', 'I lime born', 'I white move south bump bottom died', 'I gold move north bump top I lime move south', 'I navy move east bump right move west', 'I violet move east bump right move west', 'I navy move north bump top I violet move south', 'I indigo still', 'I green born', 'I gold move south bump bottom died', 'I violet move east bump right move west then violet move north', 'I indigo still bump left move east', 'I red move east bump right move west then red move south', 'I gray born', 'I navy move south bump bottom died', 'I red move north bump top I gray move south', 'I gray move east bump right move west', 'I red move east bump right move west', 'I lime move west bump left move east', 'I red move east bump right move west', 'I green move west bump left move east', 'I indigo still bump left move east', 'I violet move east bump right move west', 'I gray move north', 'I lime move north bump top I green move south then green move east', 'I indigo move north bump top I gray move south then gray move west', 'I green move west bump left move east', 'I brown born', 'I red move south bump bottom died', 'I lime move north bump top I brown move south', 'I violet still bump top I green move south', 'I lime move east', 'I black born', 'I violet still bump bottom died', 'I brown move east', 'I lime still then lime move east', 'I lime move east bump right move west', 'I gray still bump top I brown move south', 'I gray still bump right move west', 'I indigo move west bump left move east then indigo move east', 'I green move south then green move east', 'I violet born', 'I brown move south bump bottom died', 'I yellow born', 'I violet still bump bottom died', 'I gray move west bump left move east', 'I lime still bump top I green move south', 'I gray born', 'I gray still bump bottom died', 'I indigo move south', 'I gray still then gray move west', 'I brown born', 'I gray move south bump bottom died', 'I brown still bump right move west', 'I brown move south', 'I black still bump left move east', 'I brown still bump right move west then brown move north', 'I yellow move west', 'I indigo still', 'I orange born', 'I green move south bump bottom died', 'I brown move west bump left move east then brown move west', 'I orange move west', 'I orange move north bump top I black move south then black move west', 'I indigo move north bump top I brown move south', 'I cyan born', 'I lime move south bump bottom died', 'I orange move east', 'I indigo still bump right move west', 'I black move east', 'I silver born', 'I orange move south bump bottom died', 'I indigo move east bump right move west', 'I brown move north bump top I black move south', 'I brown move west bump left move east', 'I black move east bump right move west', 'I indigo move east bump right move west then indigo move east', 'I brown move south', 'I brown move north then brown move west', 'I yellow still', 'I brown move east', 'I indigo move east bump right move west', 'I black move north bump top I cyan move south then cyan move south', 'I black move east bump right move west', 'I cyan move west bump left move east', 'I black move north bump top I yellow move south', 'I brown move south', 'I silver move west bump left move east', 'I indigo move east', 'I yellow move north bump top I cyan move south then cyan move east', 'I silver move west bump left move east then silver move north', 'I yellow move north bump top I cyan move south then cyan move north', 'I brown move east bump right move west then brown move south', 'I silver still bump left move east', 'I cyan move west bump left move east', 'I cyan move north then cyan move east', 'I brown still bump right move west', 'I black move west then black move south', 'I brown move north bump top I silver move south', 'I black still', 'I black move north then black move east', 'I yellow move east bump right move west then yellow move west', 'I cyan move south', 'I brown still then brown move east', 'I indigo still bump top I silver move south', 'I yellow move west bump left move east', 'I black move east bump right move west', 'I cyan move west bump left move east then cyan move west', 'I black move west bump left move east then black move south', 'I cyan move east bump right move west then cyan move west', 'I brown move north bump top I silver move south', 'I indigo move west bump left move east', 'I brown move east', 'I silver move west bump left move east', 'I black move east bump right move west then black move north', 'I blue born', 'I brown move south bump bottom died', 'I black move west bump left move east then black move east', 'I cyan move north bump top I blue move south', 'I gold born', 'I cyan move south bump bottom died', 'I yellow move east bump right move west', 'I gold still bump left move east then gold move south', 'I indigo move east bump right move west then indigo move west', 'I silver move south then silver move west', 'I silver move east bump right move west then silver move south', 'I silver move east bump right move west', 'I gold move north bump top I silver move south', 'I indigo still', 'I yellow move north', 'I blue still then blue move east', 'I black still bump left move east then black move north', 'I indigo move west bump left move east then indigo move west', 'I yellow move north bump top I silver move south', 'I silver move north bump top I blue move south', 'I silver move north bump top I blue move south', 'I gold move west bump left move east', 'I indigo move east bump right move west then indigo move east', 'I gold still', 'I indigo move north bump top I blue move south', 'I gold move west bump left move east', 'I indigo move west', 'I blue move west bump left move east', 'I yellow move north bump top I blue move south', 'I yellow move south', 'I teal born', 'I yellow move south bump bottom died', 'I silver still bump right move west', 'I purple born', 'I indigo move south bump bottom died', 'I purple move north bump top I teal move south', 'I coral born', 'I teal move south bump bottom died', 'I silver move east bump right move west', 'I purple move north bump top I blue move south then blue move south', 'I teal born', 'I purple move south bump bottom died', 'I teal move north', 'I coral still bump left move east', 'I black still', 'I coral still', 'I black move east bump right move west', 'I gold move east bump right move west', 'I teal move north', 'I gold still bump top I coral move south then coral move south', 'I navy born', 'I silver still bump bottom died', 'I gold still', 'I black move south', 'I navy still bump left move east', 'I black move north', 'I blue move west bump left move east then blue move west', 'I gold move south then gold move east', 'I coral move north bump top I teal move south', 'I navy move north then navy move east', 'I black move west bump left move east', 'I gold still bump top I teal move south', 'I black move north bump top I navy move south', 'I navy move north bump top I blue move south then blue move east', 'I coral move west bump left move east', 'I black move east', 'I teal move north bump top I blue move south then blue move north', 'I yellow born', 'I black move south bump bottom died', 'I orange born', 'I yellow move south bump bottom died', 'I coral still bump left move east', 'I navy move west bump left move east', 'I teal move west bump left move east then teal move north', 'I blue still', 'I coral move north bump top I orange move south then orange move south', 'I teal still', 'I coral move west bump left move east', 'I orange move west then orange move west', 'I navy move north then navy move east', 'I coral move north bump top I orange move south', 'I violet born', 'I gold move south bump bottom died', 'I blue move north then blue move west', 'I coral still bump right move west', 'I teal move east bump right move west', 'I violet still bump top I blue move south then blue move south', 'I violet move east then violet move east', 'I coral move north bump top I blue move south', 'I violet move north bump top I orange move south then orange move west', 'I teal move east bump right move west', 'I violet move north then violet move south', 'I teal move west', 'I blue move north', 'I orange still', 'I violet move east bump right move west', 'I violet move south', 'I coral move east bump right move west then coral move south']
