Enhanced Marble Language Dataset - Generated on 2025-05-30 23:01:44
================================================================================

Dataset Statistics:
741. "I gold marble move south"
742. "I red marble move away bump right bounce away then gold marble move north"
743. "I silver marble move away bump top bounce away"
744. "I gray marble move east bump silver marble move west"
745. "I cyan marble move east bump bottom bounce away"
746. "I coral marble move north bump green marble move east"
747. "I orange marble move away bump bottom bounce away then indigo marble move west"
748. "I teal marble move north bump top bounce away then yellow marble move west"
749. "I pink marble move away bump bottom"
750. "I teal marble move away"
751. "I violet I white"
752. "I gray marble move north bump left bounce away then black marble move south"
753. "I coral marble move east bump bottom bounce away"
754. "I pink marble move north bump top I cyan bounce away"
755. "I white marble move south bump red marble move east"
756. "I indigo marble move away bump top I violet bounce away"
757. "I purple marble move south bump bottom"
758. "I indigo marble move north bump left bounce away"
759. "I purple marble move away bump bottom bounce away"
760. "I coral marble move away bump top bounce away"
761. "I black marble move away bump white marble move west"
762. "I silver marble move west"
763. "I brown I indigo"
764. "I pink marble move west bump right bounce away then green marble move north"
765. "I cyan marble move south bump bottom bounce away then red marble move south"
766. "I yellow marble move north bump teal marble move east"
767. "I cyan marble move north"
768. "I teal marble move east"
769. "I red marble move north bump left bounce away"
770. "I black marble move south bump lime marble move away"
771. "I red marble move north bump left bounce away then gold marble move away"
772. "I teal marble move east bump bottom bounce away then navy marble move east"
773. "I white marble move south bump right bounce away"
774. "I coral marble move east bump top I indigo bounce away"
775. "I green marble move north bump top I coral bounce away"
776. "I navy marble move west bump left bounce away then white marble move north"
777. "I coral marble move south bump right bounce away then blue marble move away"
778. "I indigo I silver"
779. "I black marble move south bump top I violet bounce away"
780. "I navy marble move east bump right bounce away"
781. "I brown marble move north bump cyan marble move north"
782. "I purple marble move away bump silver marble move north"
783. "I gold marble move away bump left bounce away then white marble move south"
784. "I white marble move away bump top I lime bounce away"
785. "I coral marble move north bump top I gold bounce away"
786. "I cyan marble move west bump left bounce away then teal marble move north"
787. "I teal marble move away bump white marble move north"
788. "I gray marble move south bump violet marble move west"
789. "I purple marble move away bump coral marble move south"
790. "I coral marble move west bump top I white bounce away"
791. "I lime marble move away bump top I violet bounce away"
792. "I white marble move south bump right bounce away then orange marble move south"
793. "I violet marble move south bump purple marble move west"
794. "I teal marble move north bump bottom"
795. "I orange I gold"
796. "I silver marble move west bump top I violet bounce away"
797. "I black marble move south bump top I white bounce away"
798. "I violet marble move south bump bottom bounce away"
799. "I white I yellow"
800. "I teal marble move west bump top bounce away then violet marble move south"
801. "I coral marble move west bump pink marble move north"
802. "I brown marble move west bump top I cyan bounce away"
803. "I blue marble move south"
804. "I brown marble move east bump black marble move east"
805. "I coral I purple"
806. "I blue marble move west bump bottom bounce away"
807. "I blue marble move south bump top I orange bounce away"
808. "I orange marble move north bump right bounce away then green marble move south"
809. "I coral marble move west bump top I teal bounce away"
810. "I orange marble move south bump right bounce away"
811. "I white marble move west bump silver marble move south"
812. "I teal marble move west bump top I orange bounce away"
813. "I violet marble move north"
814. "I brown marble move away bump top I gray bounce away"
815. "I green marble move away bump top I pink bounce away"
816. "I teal marble move north bump top bounce away then pink marble move away"
817. "I silver marble move north bump black marble move away"
818. "I navy marble move away"
819. "I orange I black"
820. "I violet marble move north bump bottom bounce away"
821. "I violet marble move east bump top I black bounce away"
822. "I green marble move south bump bottom bounce away then navy marble move north"
823. "I green marble move away"
824. "I lime marble move west bump yellow marble move away"
825. "I white I orange"
826. "I coral marble move away bump left bounce away then white marble move away"
827. "I green marble move south"
828. "I teal I red"
829. "I silver marble move away bump white marble move north"
830. "I blue marble move west bump top I teal bounce away"
831. "I navy marble move south bump top I teal bounce away"
832. "I gray I navy"
833. "I blue marble move away bump left bounce away"
834. "I red marble move north bump pink marble move west"
835. "I green marble move west bump left bounce away then gray marble move north"
836. "I purple marble move west"
837. "I coral marble move north bump orange marble move south"
838. "I red I yellow"
839. "I silver marble move west bump bottom"
840. "I black marble move east bump right bounce away then gold marble move north"
841. "I lime marble move west bump bottom bounce away then red marble move away"
842. "I pink I violet"
843. "I gray marble move away bump bottom"
844. "I yellow marble move south bump left bounce away"
845. "I white marble move south bump left bounce away then teal marble move away"
846. "I red marble move away bump top I orange bounce away"
847. "I black marble move south bump orange marble move south"
848. "I silver marble move north bump bottom bounce away then white marble move away"
849. "I lime marble move west bump top bounce away then gold marble move away"
850. "I orange marble move south bump top I violet bounce away"
851. "I indigo marble move north bump top I purple bounce away"
852. "I gold marble move west bump silver marble move west"
853. "I gray I blue"
854. "I silver marble move south bump bottom bounce away"
855. "I purple marble move east bump top I gold bounce away"
856. "I black marble move east bump top I cyan bounce away"
857. "I yellow marble move east bump top bounce away then pink marble move east"
858. "I indigo marble move east bump left bounce away"
859. "I coral marble move away bump lime marble move south"
860. "I white I brown"
861. "I purple I orange"
862. "I lime I gray"
863. "I navy I violet"
864. "I yellow marble move east bump right bounce away"
865. "I lime marble move west bump left bounce away then navy marble move away"
866. "I pink marble move south bump top I navy bounce away"
867. "I coral marble move west bump brown marble move east"
868. "I indigo marble move east bump right bounce away"
869. "I red marble move south bump bottom bounce away"
870. "I lime I indigo"
871. "I pink marble move north bump top I green bounce away"
872. "I gold marble move west"
873. "I teal marble move west bump orange marble move south"
874. "I navy marble move north bump blue marble move east"
875. "I white I navy"
876. "I violet marble move west bump bottom bounce away then blue marble move away"
877. "I lime marble move east bump top I teal bounce away"
878. "I cyan I lime"
879. "I violet marble move east bump top I orange bounce away"
880. "I white marble move south bump bottom bounce away"
881. "I gold marble move north bump right bounce away then purple marble move away"
882. "I orange marble move west bump teal marble move west"
883. "I teal marble move north bump green marble move north"
884. "I purple marble move away bump top I gold bounce away"
885. "I black marble move north bump top I white bounce away"
886. "I lime marble move north bump bottom"
887. "I black marble move north bump bottom bounce away then blue marble move south"
888. "I red marble move away bump bottom bounce away"
889. "I lime marble move north bump indigo marble move away"
890. "I lime marble move south bump bottom bounce away"
891. "I white marble move north bump navy marble move away"
892. "I orange I lime"
893. "I cyan marble move east bump left bounce away then green marble move north"
894. "I brown marble move west bump right bounce away then coral marble move west"
895. "I orange marble move west bump top bounce away then yellow marble move north"
896. "I coral marble move east bump gold marble move south"
897. "I lime marble move west bump top I brown bounce away"
898. "I yellow marble move east bump left bounce away"
899. "I indigo marble move north bump bottom"
900. "I blue marble move east bump right bounce away"
901. "I green marble move south bump bottom bounce away then silver marble move away"
902. "I gold marble move away bump top bounce away"
903. "I lime I green"
904. "I navy marble move north bump green marble move away"
905. "I green I gold"
906. "I red marble move south bump left bounce away"
907. "I pink marble move south bump bottom bounce away then green marble move south"
908. "I violet I silver"
909. "I pink marble move east bump top I violet bounce away"
910. "I gold marble move west bump top I green bounce away"
911. "I coral marble move away bump bottom bounce away then teal marble move north"
912. "I teal marble move away bump left bounce away"
913. "I yellow marble move south bump bottom bounce away then black marble move north"
914. "I yellow marble move north bump left bounce away then indigo marble move east"
915. "I pink marble move west bump top I lime bounce away"
916. "I white marble move south bump green marble move west"
917. "I orange marble move west bump teal marble move north"
918. "I red marble move away bump top bounce away then pink marble move west"
919. "I coral marble move north bump top bounce away then gold marble move away"
920. "I navy marble move south bump indigo marble move east"
921. "I green marble move south bump coral marble move west"
922. "I green marble move east bump white marble move east"
923. "I silver marble move east bump top bounce away"
924. "I teal marble move west bump navy marble move north"
925. "I orange marble move away bump left bounce away then black marble move north"
926. "I silver marble move away bump right bounce away"
927. "I indigo marble move south bump left bounce away then white marble move east"
928. "I cyan marble move south bump bottom bounce away"
929. "I pink marble move south bump left bounce away"
930. "I violet I green"
931. "I brown marble move away bump yellow marble move south"
932. "I yellow I brown"
933. "I lime marble move south bump right bounce away then coral marble move west"
934. "I teal marble move away bump top I indigo bounce away"
935. "I navy marble move south bump left bounce away then purple marble move east"
936. "I orange marble move away bump navy marble move away"
937. "I gold marble move away bump lime marble move away"
938. "I coral marble move away bump left bounce away then teal marble move west"
939. "I lime marble move away bump left bounce away"
940. "I orange marble move west bump top bounce away"
941. "I pink marble move west bump left bounce away"
942. "I green marble move east bump top I cyan bounce away"
943. "I pink marble move east bump top I teal bounce away"
944. "I blue I gray"
945. "I black marble move north bump bottom"
946. "I purple marble move west bump top I brown bounce away"
947. "I blue marble move west bump orange marble move east"
948. "I yellow marble move away bump right bounce away"
949. "I purple marble move west bump right bounce away then white marble move east"
950. "I navy marble move south bump top I silver bounce away"
951. "I yellow marble move east bump top I white bounce away"
952. "I violet marble move west bump top I gray bounce away"
953. "I indigo I green"
954. "I red marble move away bump top I green bounce away"
955. "I gold marble move away"
956. "I teal marble move west bump top I yellow bounce away"
957. "I orange marble move north bump bottom bounce away"
958. "I yellow marble move east bump top bounce away then silver marble move away"
959. "I yellow marble move north bump bottom"
960. "I purple marble move away bump red marble move west"
961. "I violet marble move away bump bottom bounce away"
962. "I lime marble move north bump bottom bounce away"
963. "I yellow marble move west bump white marble move away"
964. "I green I yellow"
965. "I blue marble move north"
966. "I orange I purple"
967. "I teal marble move away bump top I cyan bounce away"
968. "I coral marble move west bump bottom"
969. "I blue marble move away bump pink marble move north"
970. "I teal marble move south bump navy marble move east"
971. "I teal marble move west bump top bounce away then yellow marble move east"
972. "I pink marble move east bump top I blue bounce away"
973. "I coral marble move away bump pink marble move west"
974. "I blue marble move east bump lime marble move south"
975. "I red marble move north bump white marble move away"
976. "I indigo marble move east bump bottom bounce away"
977. "I coral marble move south bump pink marble move east"
978. "I gold marble move away bump left bounce away"
979. "I pink marble move west bump bottom bounce away"
980. "I yellow marble move west bump left bounce away then lime marble move away"
981. "I teal I white"
982. "I blue marble move east bump gold marble move north"
983. "I gray marble move west bump red marble move north"
984. "I gray marble move south bump brown marble move west"
985. "I gray marble move west bump silver marble move east"
986. "I purple marble move north bump bottom bounce away"
987. "I red marble move south"
988. "I pink marble move west bump bottom"
989. "I teal marble move away bump left bounce away then cyan marble move east"
990. "I indigo marble move west bump right bounce away then yellow marble move north"
991. "I white marble move south bump top bounce away then lime marble move south"
992. "I indigo marble move west bump gray marble move west"
993. "I teal marble move south bump bottom"
994. "I orange marble move west bump left bounce away"
995. "I teal marble move north bump left bounce away then cyan marble move north"
996. "I purple marble move away bump top I gray bounce away"
997. "I brown marble move east bump blue marble move away"
998. "I navy marble move west"
999. "I blue marble move east bump right bounce away then gray marble move away"
1000. "I cyan marble move north bump top I blue bounce away"

Total sentences: 1000

Raw array format:
