Enhanced Marble Language Dataset - Generated on 2025-05-31 00:49:30
================================================================================

Dataset Statistics:
527. "I gray move north bump top I teal move south bump top then gray move south bump teal marble move north | 6"
528. "I coral born | 6"
529. "I gray still then gray move east bump right bump right then gray move north bump bottom died | 5 | 6"
530. "I indigo move west bump left then indigo move north bump left then indigo move west then indigo move east | 6"
531. "I purple born | 6"
532. "I indigo move east bump right then indigo move east then indigo move south bump bottom died | 5 | 6"
533. "I brown born | 6"
534. "I pink move south bump bottom died | 5 | 6"
535. "I purple born | 6"
536. "I purple move west bump top bump bottom died | 5 | 6"
537. "I cyan born | 6"
538. "I purple still bump left then purple move east then purple move north bump top bump bottom died | 5 | 6"
539. "I teal move west bump left then teal move south then teal move west then teal move north bump top | 6"
540. "I violet born | 6"
541. "I brown move south bump bottom died | 5 | 6"
542. "I cyan move north bump top I gold move south bump right then cyan move north then cyan move south | 6"
543. "I indigo born | 6"
544. "I cyan move south then cyan move east bump bottom died | 5 | 6"
545. "I navy born | 6"
546. "I coral move east then coral move east bump bottom died | 5 | 6"
547. "I gold move west then gold move north then gold move south bump left then gold move east then gold move south | 6"
548. "I navy move north bump top I teal move south then teal move west bump top then navy move east | 6"
549. "I white born | 6"
550. "I violet still bump left bump bottom died | 5 | 6"
551. "I cyan born | 6"
552. "I indigo move east bump right bump right then indigo move south bump top then indigo move south bump bottom died | 5 | 6"
553. "I lime move east bump left bump right then lime move north bump right bump top then lime move west | 6"
554. "I lime born | 6"
555. "I lime move south bump bottom died | 5 | 6"
556. "I navy move west bump left then navy move north then navy move south bump top then navy move west | 6"
557. "I violet born | 6"
558. "I white move north bump top I teal move south then white move north then white move south bump bottom died | 5 | 6"
559. "I green born | 6"
560. "I teal move south bump bottom died | 5 | 6"
561. "I green move south then green move west then green move north bump left then green move east then green move west | 6"
562. "I navy move west then navy move south bump left then navy move south bump right bump top bump right | 6"
563. "I violet still bump left bump right bump top bump right then violet move east bump left then violet move east | 6"
564. "I gold move west bump left then gold move east bump right then gold move west then gold move south | 6"
565. "I navy still bump left bump top bump right then navy move south bump right then navy move east then navy move north | 6"
566. "I yellow born | 6"
567. "I green move south then green move east then green move south bump left bump bottom died | 5 | 6"
568. "I violet move west bump left then violet move north then violet move west bump left then violet move west | 6"
569. "I violet move east bump right then violet move south then violet move south then violet move west bump right | 6"
570. "I gold still then gold move west bump right then gold move east then gold move north bump top then gold move south | 6"
571. "I yellow still then yellow move north bump left then yellow move west then yellow move west then yellow move south | 6"
572. "I silver born | 6"
573. "I lime move south bump bottom died | 5 | 6"
574. "I cyan move north bump top I silver move south then cyan move west then cyan move south then cyan move east | 6"
575. "I gold move west bump left then gold move south bump right bump right then gold move south then gold move west | 6"
576. "I gold move north bump top I violet move south then gold move north bump violet marble move south then gold move east | 6"
577. "I yellow move east bump right bump top then yellow move east then yellow move east then yellow move west | 6"
578. "I silver move west bump left bump top then silver move north then silver move west then silver move south | 6"
579. "I red born | 6"
580. "I yellow move south bump bottom died | 5 | 6"
581. "I cyan move west bump left then cyan move east then cyan move east bump left then cyan move north | 6"
582. "I pink born | 6"
583. "I silver move north bump top I violet move south then violet move east bump bottom died | 5 | 6"
584. "I pink still bump top I violet move south then pink move east bump violet marble move north then pink move north | 6"
585. "I green born | 6"
586. "I gold still bump left then gold move north bump bottom died | 5 | 6"
587. "I indigo born | 6"
588. "I pink move east bump right then pink move south then pink move west bump left bump bottom died | 5 | 6"
589. "I cyan move west bump left then cyan move east then cyan move east bump top then cyan move west | 6"
590. "I black born | 6"
591. "I indigo move north then indigo move west bump bottom died | 5 | 6"
592. "I silver born | 6"
593. "I black move south bump bottom died | 5 | 6"
594. "I red move north then red move south bump top bump left bump top then red move west then red move west | 6"
595. "I red move north bump top I violet move south then violet move west then red move south bump violet marble move north | 6"
596. "I gray born | 6"
597. "I silver still then silver move south bump left bump left bump bottom died | 5 | 6"
598. "I brown born | 6"
599. "I gray move south then gray move west bump left bump bottom died | 5 | 6"
600. "I red move north bump top I violet move south bump left then red move west then red move west | 6"
601. "I violet move south then violet move north then violet move south then violet move east then violet move east | 6"
602. "I cyan move west bump left then cyan move east then cyan move north then cyan move west bump right | 6"
603. "I green move east bump right then green move south bump top bump left bump left then green move east | 6"
604. "I silver born | 6"
605. "I cyan still bump left bump bottom died | 5 | 6"
606. "I green still bump right bump top bump left then green move north then green move north then green move east | 6"
607. "I teal born | 6"
608. "I brown move west bump left then brown move east then brown move west then brown move east bump bottom died | 5 | 6"
609. "I pink born | 6"
610. "I teal move south bump bottom died | 5 | 6"
611. "I pink move north then pink move north then pink move west then pink move east then pink move east | 6"
612. "I pink move east then pink move west then pink move north bump left then pink move north then pink move north | 6"
613. "I brown born | 6"
614. "I red move south bump bottom died | 5 | 6"
615. "I cyan born | 6"
616. "I pink move south bump bottom died | 5 | 6"
617. "I green move north bump top I silver move south then green move south bump top then green move east | 6"
618. "I yellow born | 6"
619. "I silver move south bump bottom died | 5 | 6"
620. "I navy move east bump right then navy move west bump left bump right then navy move west bump top | 6"
621. "I white born | 6"
622. "I cyan move south bump bottom died | 5 | 6"
623. "I navy move east bump right then navy move south then navy move west bump right then navy move west | 6"
624. "I cyan born | 6"
625. "I brown move south bump bottom died | 5 | 6"
626. "I white move north bump top I violet move south then violet move south bump right then white move south | 6"
627. "I yellow still bump right bump left bump left then yellow move north then yellow move south then yellow move south | 6"
628. "I white move west bump left then white move east bump right then white move west bump right then white move west | 6"
629. "I violet move north bump top I cyan move south bump cyan marble move south then violet move south bump right | 6"
630. "I green move east bump right then green move north bump right then green move west then green move west | 6"
631. "I cyan move west bump left then cyan move east then cyan move west bump right then cyan move south | 6"
632. "I orange born | 6"
633. "I violet move west bump left bump bottom died | 5 | 6"
634. "I purple born | 6"
635. "I green move south bump bottom died | 5 | 6"
636. "I purple still then purple move south then purple move west bump top then purple move east then purple move south | 6"
637. "I cyan move west bump left then cyan move north bump left bump top bump left then cyan move north | 6"
638. "I red born | 6"
639. "I cyan move south bump bottom died | 5 | 6"
640. "I indigo born | 6"
641. "I yellow move west bump right bump bottom died | 5 | 6"
642. "I green born | 6"
643. "I red move west bump left then red move west bump bottom died | 5 | 6"
644. "I cyan born | 6"
645. "I indigo move south bump bottom died | 5 | 6"
646. "I purple move west bump left then purple move south then purple move west then purple move north then purple move south | 6"
647. "I white still bump top I purple move south then white move west then white move north bump purple marble move west | 6"
648. "I purple move north then purple move east bump left bump left then purple move west then purple move north | 6"
649. "I green still bump right then green move south then green move south then green move south then green move west | 6"
650. "I orange move west bump right then orange move north bump right then orange move north bump left bump left | 6"
651. "I orange move south then orange move east then orange move north bump top bump top bump left then orange move north | 6"
652. "I white still bump top then white move south then white move south bump right then white move south then white move north | 6"
653. "I white move north bump top I cyan move south then cyan move west bump left then white move east | 6"
654. "I red born | 6"
655. "I navy move east bump right bump bottom died | 5 | 6"
656. "I green move east bump right bump right then green move east bump right then green move east then green move north | 6"
657. "I red move north bump top I purple move south bump purple marble move south bump purple marble move north bump top | 6"
658. "I cyan move north then cyan move west then cyan move west bump top bump left then cyan move east | 6"
659. "I orange still bump right then orange move north then orange move east then orange move south then orange move south | 6"
660. "I cyan move east then cyan move south then cyan move south then cyan move south then cyan move east | 6"
661. "I orange move north bump right then orange move east bump top bump left bump right bump right bump right | 6"
662. "I silver born | 6"
663. "I purple move east bump left then purple move north bump bottom died | 5 | 6"
664. "I gray born | 6"
665. "I cyan move east bump right bump top bump bottom died | 5 | 6"
666. "I silver move east bump right then silver move north bump right then silver move east then silver move west | 6"
667. "I orange move east bump right bump right bump top then orange move east then orange move east bump top | 6"
668. "I teal born | 6"
669. "I white still bump right then white move east then white move east then white move west bump bottom died | 5 | 6"
670. "I silver move east bump right then silver move south then silver move west then silver move north bump left | 6"
671. "I pink born | 6"
672. "I silver move north bump top bump bottom died | 5 | 6"
673. "I navy born | 6"
674. "I red move east bump right bump bottom died | 5 | 6"
675. "I teal still bump right then teal move west bump left bump right bump left then teal move east bump right | 6"
676. "I red born | 6"
677. "I navy move south bump bottom died | 5 | 6"
678. "I teal still bump right then teal move south bump top bump top then teal move east then teal move west | 6"
679. "I lime born | 6"
680. "I orange move south bump bottom died | 5 | 6"
681. "I teal still bump top I green move south then teal move east bump green marble move east then teal move east | 6"
682. "I yellow born | 6"
683. "I teal move south bump bottom died | 5 | 6"
684. "I yellow move north bump top I red move south then yellow move east then yellow move north bump red marble move south | 6"
685. "I silver born | 6"
686. "I gray move west bump left then gray move west then gray move north then gray move west bump bottom died | 5 | 6"
687. "I gold born | 6"
688. "I green move south bump bottom died | 5 | 6"
689. "I black born | 6"
690. "I silver move south bump bottom died | 5 | 6"
691. "I silver born | 6"
692. "I yellow still bump bottom died | 5 | 6"
693. "I pink still then pink move east bump top then pink move west then pink move north then pink move north | 6"
694. "I indigo born | 6"
695. "I black move west bump left then black move south bump bottom died | 5 | 6"
696. "I orange born | 6"
697. "I lime move west bump left bump left then lime move west bump bottom died | 5 | 6"
698. "I red move north bump top I indigo move south then indigo move south then red move south bump indigo marble move south | 6"
699. "I green born | 6"
700. "I indigo move south bump bottom died | 5 | 6"
701. "I black born | 6"
702. "I green move south bump bottom died | 5 | 6"
703. "I orange born | 6"
704. "I orange move east bump right then orange move south bump left bump right bump bottom died | 5 | 6"
705. "I black still bump right then black move north then black move north then black move north bump left then black move west | 6"
706. "I silver move west bump left then silver move east then silver move west then silver move south bump top | 6"
707. "I cyan born | 6"
708. "I red move south bump bottom died | 5 | 6"
709. "I gray born | 6"
710. "I silver move north bump top I cyan move south then cyan move east then silver move east bump bottom died | 5 | 6"
711. "I lime born | 6"
712. "I gold move east bump right then gold move north bump left bump bottom died | 5 | 6"
713. "I coral born | 6"
714. "I cyan move south bump bottom died | 5 | 6"
715. "I violet born | 6"
716. "I pink move east bump right then pink move east then pink move north then pink move south bump bottom died | 5 | 6"
717. "I white born | 6"
718. "I black move south bump bottom died | 5 | 6"
719. "I violet move west then violet move north then violet move north then violet move north then violet move west | 6"
720. "I red born | 6"
721. "I gray move east bump right bump left bump left bump right bump bottom died | 5 | 6"
722. "I lime move north bump top I red move south bump top bump left then lime move east bump left | 6"
723. "I white move east then white move south then white move east then white move south then white move south | 6"
724. "I black born | 6"
725. "I red still bump bottom died | 5 | 6"
726. "I pink born | 6"
727. "I white move east bump right then white move west bump right then white move south bump bottom died | 5 | 6"
728. "I gold born | 6"
729. "I violet move west bump left then violet move west bump bottom died | 5 | 6"
730. "I navy born | 6"
731. "I gold move west bump left bump bottom died | 5 | 6"
732. "I yellow born | 6"
733. "I black still bump left then black move east then black move west bump right bump bottom died | 5 | 6"
734. "I coral move east bump right then coral move east bump left bump left then coral move east then coral move south | 6"
735. "I yellow move north bump top I navy move south then navy move west then yellow move west then yellow move east | 6"
736. "I coral born | 6"
737. "I coral still bump top I pink move south then coral move north then coral move east bump bottom died | 5 | 6"
738. "I yellow still bump right then yellow move south bump top bump right then yellow move south then yellow move west | 6"
739. "I pink move west bump left then pink move south then pink move east then pink move south bump left | 6"
740. "I indigo born | 6"
741. "I pink move east bump right then pink move south then pink move south bump bottom died | 5 | 6"
742. "I violet born | 6"
743. "I lime move north bump top I orange move south then lime move south then lime move south bump bottom died | 5 | 6"
744. "I violet move south bump right then violet move south bump right bump right bump left then violet move west | 6"
745. "I silver born | 6"
746. "I orange move north then orange move east then orange move north bump left bump bottom died | 5 | 6"
747. "I lime born | 6"
748. "I silver move east bump right bump left then silver move south bump bottom died | 5 | 6"
749. "I indigo move west bump left then indigo move south then indigo move east then indigo move north then indigo move east | 6"
750. "I violet born | 6"
751. "I violet move north bump right bump bottom died | 5 | 6"
752. "I black born | 6"
753. "I coral move south bump bottom died | 5 | 6"
754. "I silver born | 6"
755. "I yellow move south bump bottom died | 5 | 6"
756. "I lime still then lime move south then lime move north then lime move north bump left then lime move south | 6"
757. "I coral born | 6"
758. "I violet move east bump right then violet move south bump bottom died | 5 | 6"
759. "I silver move west then silver move south then silver move north bump top then silver move south bump right | 6"
760. "I purple born | 6"
761. "I navy still bump right then navy move east then navy move east bump right bump bottom died | 5 | 6"
762. "I yellow born | 6"
763. "I indigo move south bump bottom died | 5 | 6"
764. "I yellow move north bump top I black move south then black move north bump black marble move north bump right | 6"
765. "I silver born | 6"
766. "I silver move east bump right bump right bump bottom died | 5 | 6"
767. "I coral move east bump right then coral move south then coral move south bump right then coral move west | 6"
768. "I blue born | 6"
769. "I black move west bump left bump left bump left bump bottom died | 5 | 6"
770. "I indigo born | 6"
771. "I yellow still bump left then yellow move north bump left bump top bump bottom died | 5 | 6"
772. "I purple move north bump top I indigo move south then purple move east bump indigo marble move west then purple move east | 6"
773. "I gold born | 6"
774. "I coral still then coral move east then coral move east then coral move south then coral move north bump bottom died | 5 | 6"
775. "I coral born | 6"
776. "I gold move south then gold move north bump right bump top then gold move west bump bottom died | 5 | 6"
777. "I yellow born | 6"
778. "I indigo move west bump left bump left then indigo move east bump top bump left bump bottom died | 5 | 6"
779. "I coral still bump top I lime move south bump lime marble move north bump left then coral move west then coral move west | 6"
780. "I pink born | 6"
781. "I purple move west bump left bump right then purple move east bump bottom died | 5 | 6"
782. "I pink move west bump left bump top then pink move east bump right bump left then pink move east | 6"
783. "I orange born | 6"
784. "I blue move south bump bottom died | 5 | 6"
785. "I white born | 6"
786. "I orange move south bump bottom died | 5 | 6"
787. "I green born | 6"
788. "I lime move south bump bottom died | 5 | 6"
789. "I lime born | 6"
790. "I coral move west bump bottom died | 5 | 6"
791. "I white move east bump right then white move west then white move east then white move east bump top | 6"
792. "I green move east then green move south bump right then green move south bump left bump top then green move north | 6"
793. "I pink move east then pink move south then pink move east then pink move east then pink move east | 6"
794. "I silver move north bump top I lime move south bump lime marble move south bump left bump lime marble move south | 6"
795. "I pink move east bump right then pink move east bump left bump top bump top then pink move west | 6"
796. "I green move east then green move west bump top then green move west then green move east bump top | 6"
797. "I yellow move north then yellow move south then yellow move south then yellow move south bump top then yellow move east | 6"
798. "I silver move south then silver move east bump left bump top then silver move west bump top bump top | 6"
799. "I white move south then white move south bump left bump top then white move east bump left then white move west | 6"
800. "I lime move north bump top I pink move south then lime move north then lime move north bump top | 6"
801. "I green move south then green move east then green move south then green move east then green move north | 6"
802. "I green still then green move east then green move south then green move south bump right then green move north | 6"
803. "I gray born | 6"
804. "I yellow move south bump bottom died | 5 | 6"
805. "I purple born | 6"
806. "I pink move south bump bottom died | 5 | 6"
807. "I brown born | 6"
808. "I silver still bump bottom died | 5 | 6"
809. "I green move west bump left then green move south then green move north bump left then green move west | 6"
810. "I black born | 6"
811. "I white move west bump left then white move west then white move west bump top bump top bump bottom died | 5 | 6"
812. "I indigo born | 6"
813. "I lime move east bump right then lime move north then lime move east bump bottom died | 5 | 6"
814. "I black still bump right bump left then black move east bump left then black move east bump top then black move east | 6"
815. "I purple move west then purple move west then purple move south bump top bump top bump right then purple move north | 6"
816. "I brown move east bump right then brown move west bump top then brown move south bump right bump right | 6"
817. "I white born | 6"
818. "I gray move south bump bottom died | 5 | 6"
819. "I black move north bump top I purple move south then purple move north then black move west bump purple marble move north | 6"
820. "I brown still bump left then brown move west then brown move east then brown move east then brown move east | 6"
821. "I yellow born | 6"
822. "I purple move west then purple move north bump right bump left then purple move north bump bottom died | 5 | 6"
823. "I white still then white move east then white move east then white move north then white move west bump top | 6"
824. "I black born | 6"
825. "I black move south bump top bump bottom died | 5 | 6"
826. "I black move west bump left bump top bump left bump right bump left bump right then black move south | 6"
827. "I brown move west bump left bump left bump right then brown move south bump right bump right bump right | 6"
828. "I yellow move west bump left then yellow move west bump top then yellow move east then yellow move north | 6"
829. "I purple born | 6"
830. "I yellow move south bump bottom died | 5 | 6"
831. "I indigo move west bump left then indigo move south then indigo move south then indigo move south then indigo move east | 6"
832. "I silver born | 6"
833. "I white move south bump bottom died | 5 | 6"
834. "I black move west bump left then black move north bump right then black move south then black move north | 6"
835. "I green move east bump right bump top then green move east bump right bump top bump left then green move east | 6"
836. "I silver move east bump right then silver move west then silver move north then silver move west bump right | 6"
837. "I cyan born | 6"
838. "I purple still then purple move west then purple move west bump bottom died | 5 | 6"
839. "I brown move north bump top I indigo move south bump right then brown move north then brown move south | 6"
840. "I green born | 6"
841. "I green still bump right then green move south bump bottom died | 5 | 6"
842. "I lime born | 6"
843. "I silver still bump bottom died | 5 | 6"
844. "I cyan move north bump top I indigo move south then cyan move west then cyan move north then cyan move east | 6"
845. "I red born | 6"
846. "I green move south bump bottom died | 5 | 6"
847. "I black move west bump left bump right then black move north then black move west then black move east | 6"
848. "I brown move north bump top I red move south then brown move east then brown move north bump red marble move east | 6"
849. "I teal born | 6"
850. "I red still bump bottom died | 5 | 6"
851. "I blue born | 6"
852. "I cyan move west then cyan move west bump right bump bottom died | 5 | 6"
853. "I blue move east then blue move north bump right then blue move south then blue move north then blue move west | 6"
854. "I purple born | 6"
855. "I teal move west bump bottom died | 5 | 6"
856. "I gray born | 6"
857. "I black move west bump left bump bottom died | 5 | 6"
858. "I white born | 6"
859. "I lime move south bump bottom died | 5 | 6"
860. "I blue move east bump right then blue move north then blue move north bump right then blue move south | 6"
861. "I gray move north bump top I purple move south then purple move east bump purple marble move north then gray move west | 6"
862. "I violet born | 6"
863. "I indigo move south then indigo move south bump bottom died | 5 | 6"
864. "I gray still bump right then gray move south then gray move west then gray move south then gray move east | 6"
865. "I red born | 6"
866. "I white move south bump bottom died | 5 | 6"
867. "I gray born | 6"
868. "I gray move west then gray move east bump left then gray move south bump bottom died | 5 | 6"
869. "I orange born | 6"
870. "I red still then red move north bump left then red move east bump top bump bottom died | 5 | 6"
871. "I teal born | 6"
872. "I brown move south bump bottom died | 5 | 6"
873. "I brown born | 6"
874. "I gray move south bump bottom died | 5 | 6"
875. "I blue move west bump left then blue move east then blue move west then blue move north bump right | 6"
876. "I violet move east bump right then violet move west bump top bump right bump top bump right bump top | 6"
877. "I orange move south then orange move south then orange move east then orange move south then orange move west | 6"
878. "I orange move north bump top I violet move south then orange move west bump left bump left then orange move north | 6"
879. "I gray born | 6"
880. "I violet still bump bottom died | 5 | 6"
881. "I blue move east bump left then blue move south then blue move south then blue move south then blue move north | 6"
882. "I purple move north bump top I brown move south bump brown marble move south bump top bump brown marble move west | 6"
883. "I purple still then purple move east then purple move east bump left then purple move east then purple move south | 6"
884. "I white born | 6"
885. "I teal move east bump right bump left bump bottom died | 5 | 6"
886. "I yellow born | 6"
887. "I purple move south bump bottom died | 5 | 6"
888. "I pink born | 6"
889. "I blue move west bump left bump bottom died | 5 | 6"
890. "I violet born | 6"
891. "I white still bump bottom died | 5 | 6"
892. "I coral born | 6"
893. "I yellow still bump right bump top then yellow move west bump bottom died | 5 | 6"
894. "I red born | 6"
895. "I violet still bump bottom died | 5 | 6"
896. "I cyan born | 6"
897. "I pink move south then pink move east bump right then pink move east bump bottom died | 5 | 6"
898. "I indigo born | 6"
899. "I brown still bump bottom died | 5 | 6"
900. "I violet born | 6"
901. "I cyan move west bump left bump left then cyan move north bump right bump bottom died | 5 | 6"
902. "I pink born | 6"
903. "I violet still bump right bump right bump right then violet move north then violet move east bump right bump bottom died | 5 | 6"
904. "I pink still bump top I indigo move south bump indigo marble move east bump right then pink move west then pink move south | 6"
905. "I red move north bump top I coral move south then red move south then red move north bump coral marble move east | 6"
906. "I indigo move north bump top I gray move south then indigo move east then indigo move north bump gray marble move north | 6"
907. "I red move north bump top I gray move south then red move east then red move west then red move north | 6"
908. "I black born | 6"
909. "I gray move west bump left bump right then gray move north bump bottom died | 5 | 6"
910. "I indigo move east bump right bump right then indigo move west then indigo move west then indigo move west | 6"
911. "I white born | 6"
912. "I coral still bump bottom died | 5 | 6"
913. "I black move east bump right bump right then black move west bump left bump right then black move south | 6"
914. "I orange move east bump right then orange move west then orange move east bump left then orange move east | 6"
915. "I navy born | 6"
916. "I indigo move west bump left then indigo move west then indigo move north then indigo move south bump bottom died | 5 | 6"
917. "I yellow born | 6"
918. "I white move east bump right bump right then white move west bump bottom died | 5 | 6"
919. "I navy move east bump right bump top bump left bump top then navy move east then navy move north | 6"
920. "I red move east bump right then red move south then red move east bump top bump left bump left | 6"
921. "I silver born | 6"
922. "I navy move west bump left then navy move east then navy move east then navy move north bump bottom died | 5 | 6"
923. "I silver move north bump top I yellow move south bump yellow marble move north bump left then silver move west | 6"
924. "I yellow still bump left bump right then yellow move east then yellow move south bump top bump top then yellow move east | 6"
925. "I violet born | 6"
926. "I yellow move west bump top bump bottom died | 5 | 6"
927. "I pink move east bump right then pink move east then pink move south bump top then pink move east | 6"
928. "I black move west bump left then black move east bump top then black move west bump top then black move south | 6"
929. "I green born | 6"
930. "I pink move south bump bottom died | 5 | 6"
931. "I black born | 6"
932. "I black still then black move east bump bottom died | 5 | 6"
933. "I lime born | 6"
934. "I black move south bump bottom died | 5 | 6"
935. "I silver move east bump right then silver move north then silver move east then silver move west then silver move west | 6"
936. "I pink born | 6"
937. "I orange move south bump bottom died | 5 | 6"
938. "I violet move north bump top I lime move south then lime move south then violet move north then violet move east | 6"
939. "I violet born | 6"
940. "I violet move west then violet move south then violet move north bump bottom died | 5 | 6"
941. "I red move east bump right then red move south bump left then red move west bump right then red move south | 6"
942. "I green still bump right bump top then green move south bump top then green move east then green move east | 6"
943. "I cyan born | 6"
944. "I pink move north bump left then pink move south bump bottom died | 5 | 6"
945. "I gray born | 6"
946. "I lime move east bump right then lime move east bump right then lime move south bump bottom died | 5 | 6"
947. "I silver still bump left bump top then silver move east then silver move south bump top then silver move south | 6"
948. "I green move north bump top I violet move south then green move east then green move east bump left | 6"
949. "I teal born | 6"
950. "I cyan move west bump left then cyan move east bump bottom died | 5 | 6"
951. "I red move west bump left bump right then red move west bump top then red move south then red move north | 6"
952. "I cyan born | 6"
953. "I gray move south bump bottom died | 5 | 6"
954. "I orange born | 6"
955. "I green move south bump bottom died | 5 | 6"
956. "I orange move north bump top I violet move south then orange move east bump violet marble move west then orange move south | 6"
957. "I blue born | 6"
958. "I red move south bump bottom died | 5 | 6"
959. "I violet still bump top I blue move south bump blue marble move west then violet move east then violet move east | 6"
960. "I green born | 6"
961. "I orange move east bump right then orange move south then orange move west then orange move west bump bottom died | 5 | 6"
962. "I teal move north bump top I cyan move south bump top bump left then teal move west then teal move east | 6"
963. "I brown born | 6"
964. "I green move south then green move east bump top bump bottom died | 5 | 6"
965. "I teal move north bump top I brown move south then brown move south bump left then teal move south | 6"
966. "I cyan move east bump right then cyan move north then cyan move west then cyan move north then cyan move north | 6"
967. "I cyan still bump left then cyan move north bump left then cyan move south bump right bump right then cyan move south | 6"
968. "I blue born | 6"
969. "I blue move west bump left then blue move north then blue move south bump bottom died | 5 | 6"
970. "I silver move north bump top I cyan move south then silver move south then silver move north then silver move east | 6"
971. "I silver move east bump left then silver move south then silver move east bump left bump right bump top | 6"
972. "I green born | 6"
973. "I blue move west bump left then blue move north bump bottom died | 5 | 6"
974. "I white born | 6"
975. "I brown still bump right bump left bump top then brown move north then brown move north bump bottom died | 5 | 6"
976. "I cyan move east bump right then cyan move east then cyan move south bump left then cyan move west | 6"
977. "I teal move west bump left bump top then teal move south then teal move south then teal move north | 6"
978. "I cyan move north bump right then cyan move west then cyan move east bump right bump right then cyan move south | 6"
979. "I green move north bump right then green move west bump right then green move north then green move west | 6"
980. "I green move west bump left bump right then green move south then green move south bump left bump top | 6"
981. "I white move south bump left bump left then white move east then white move south then white move east | 6"
982. "I yellow born | 6"
983. "I green still bump bottom died | 5 | 6"
984. "I gold born | 6"
985. "I violet move west bump left bump left bump bottom died | 5 | 6"
986. "I gold move north bump top I cyan move south then cyan move north then gold move east bump cyan marble move east | 6"
987. "I teal move north bump top I cyan move south then teal move west then teal move south bump cyan marble move south | 6"
988. "I coral born | 6"
989. "I silver move south bump bottom died | 5 | 6"
990. "I coral move west then coral move south then coral move south bump right bump left bump top then coral move south | 6"
991. "I lime born | 6"
992. "I white still then white move south then white move east bump top then white move west bump bottom died | 5 | 6"
993. "I cyan move east bump right then cyan move east then cyan move west bump top then cyan move west | 6"
994. "I purple born | 6"
995. "I yellow move east bump right then yellow move east bump right bump top bump bottom died | 5 | 6"
996. "I gray born | 6"
997. "I teal move south bump bottom died | 5 | 6"
998. "I navy born | 6"
999. "I coral move east bump right then coral move east bump bottom died | 5 | 6"
1000. "I gray move north bump top I navy move south then navy move west bump navy marble move east bump navy marble move east | 6"

Total sentences: 1000

Raw array format:
