Enhanced Marble Language Dataset - Generated on 2025-05-30 22:44:26
================================================================================

Dataset Statistics:
713. "I brown marble move south bump into bottom"
714. "I yellow marble move north bump into pink marble"
715. "I yellow marble move north bump into white marble"
716. "I cyan marble move west then gray marble move north"
717. "I cyan marble move south bump into top I green then brown marble move south"
718. "I yellow marble move west bump into top I cyan"
719. "I yellow marble move east bump into gray marble then red marble move west"
720. "I yellow marble move west bump into green marble then red marble move north"
721. "I red marble move south then black marble move east"
722. "I black marble move north bump into left"
723. "I blue marble move west bump into top I gray"
724. "I purple marble move south bump into green marble then brown marble move west"
725. "I blue marble move west bump into green marble"
726. "I purple marble move west bump into black marble"
727. "I purple marble move south bump into right then green marble move south"
728. "I purple marble move west bump into right then yellow marble move west"
729. "I cyan marble move south bump into brown marble"
730. "I blue marble move east bump into top I orange"
731. "I red marble move east bump into right then gray marble move north"
732. "I purple marble move south bump into right then brown marble move south"
733. "I cyan marble move south"
734. "I red marble move east bump into top I orange"
735. "I cyan marble move east then blue marble move north"
736. "I orange marble move east bump into right then purple marble move west"
737. "I orange marble move west bump into white marble"
738. "I purple marble move west bump into cyan marble then pink marble move east"
739. "I blue marble move south bump into yellow marble then white marble move south"
740. "I black marble move west bump into purple marble"
741. "I blue marble move east bump into left"
742. "I blue marble move west bump into right"
743. "I purple marble move east then white marble move west"
744. "I brown marble move south bump into purple marble"
745. "I white marble move north then black marble move north"
746. "I black marble move east bump into cyan marble"
747. "I white marble move north bump into red marble then purple marble move west"
748. "I purple marble move west"
749. "I purple marble move west bump into red marble"
750. "I black marble move west"
751. "I purple marble move north bump into black marble then yellow marble move south"
752. "I cyan marble move south bump into left"
753. "I green marble move north bump into red marble"
754. "I yellow marble move south bump into blue marble"
755. "I cyan marble move south then gray marble move south"
756. "I blue marble move west bump into red marble"
757. "I red marble move north bump into brown marble then yellow marble move south"
758. "I yellow marble move north bump into purple marble"
759. "I black marble move west bump into left"
760. "I black marble move west then red marble move north"
761. "I orange marble move west bump into left"
762. "I yellow marble move west bump into black marble then orange marble move east"
763. "I blue marble move east bump into cyan marble"
764. "I gray marble move east bump into left"
765. "I white marble move west bump into orange marble"
766. "I white marble move west bump into pink marble"
767. "I orange marble move west bump into brown marble then cyan marble move south"
768. "I green marble move south bump into red marble"
769. "I pink marble move north bump into green marble"
770. "I orange marble move south then green marble move north"
771. "I black marble move east then brown marble move north"
772. "I green marble move east bump into left then blue marble move north"
773. "I pink marble move west bump into cyan marble"
774. "I purple marble move east bump into brown marble"
775. "I pink marble move south then blue marble move south"
776. "I cyan marble move south bump into red marble then white marble move west"
777. "I blue marble move west bump into left then orange marble move east"
778. "I brown marble move east bump into cyan marble then gray marble move west"
779. "I yellow marble move east bump into green marble"
780. "I gray marble move west bump into white marble"
781. "I red marble move north bump into pink marble then black marble move east"
782. "I white marble move west then yellow marble move south"
783. "I red marble move east bump into brown marble"
784. "I orange marble move north bump into purple marble"
785. "I brown marble move east bump into bottom"
786. "I green marble move south then red marble move south"
787. "I yellow marble move east then cyan marble move south"
788. "I brown marble move south bump into right then black marble move west"
789. "I white marble move west bump into purple marble"
790. "I blue marble move north bump into pink marble then purple marble move south"
791. "I red marble move east bump into left"
792. "I yellow marble move west bump into blue marble then brown marble move east"
793. "I green marble move east bump into white marble"
794. "I yellow marble move south bump into brown marble"
795. "I gray marble move south bump into yellow marble"
796. "I gray marble move south bump into right"
797. "I yellow marble move east"
798. "I brown marble move north bump into yellow marble"
799. "I white marble move south bump into cyan marble"
800. "I orange marble move east bump into left then purple marble move south"
801. "I gray marble move west bump into right"
802. "I green marble move east"
803. "I white marble move south bump into yellow marble"
804. "I purple marble move south then brown marble move east"
805. "I cyan marble move east"
806. "I brown marble move south bump into white marble"
807. "I purple marble move north bump into white marble"
808. "I green marble move east bump into black marble"
809. "I purple marble move south bump into yellow marble"
810. "I purple marble move east then white marble move south"
811. "I cyan marble move south bump into green marble"
812. "I blue marble move west bump into top I red then red marble move west"
813. "I orange marble move south bump into left"
814. "I black marble move west bump into gray marble"
815. "I white marble move north bump into gray marble"
816. "I brown marble move east bump into cyan marble then white marble move south"
817. "I black marble move east bump into yellow marble"
818. "I green marble move north then brown marble move west"
819. "I green marble move east bump into red marble then orange marble move west"
820. "I orange marble move south then blue marble move west"
821. "I orange marble move west bump into brown marble"
822. "I black marble move north bump into yellow marble then red marble move east"
823. "I red marble move west bump into blue marble"
824. "I orange marble move south bump into top I brown"
825. "I blue marble move east then gray marble move north"
826. "I purple marble move east bump into yellow marble"
827. "I orange marble move east bump into pink marble then cyan marble move north"
828. "I yellow marble move east bump into orange marble"
829. "I green marble move east bump into cyan marble"
830. "I pink marble move east bump into bottom"
831. "I white marble move south"
832. "I brown marble move south bump into right then pink marble move west"
833. "I green marble move west bump into red marble"
834. "I pink marble move south bump into white marble"
835. "I yellow marble move east bump into left"
836. "I gray marble move west then brown marble move south"
837. "I blue marble move north bump into gray marble"
838. "I yellow marble move east bump into top I brown"
839. "I orange marble move north"
840. "I brown marble move east bump into top I black then black marble move north"
841. "I green marble move north bump into yellow marble"
842. "I white marble move south bump into pink marble"
843. "I yellow marble move south then gray marble move south"
844. "I pink marble move west bump into top I purple"
845. "I green marble move west bump into top I blue"
846. "I red marble move north bump into top I black"
847. "I yellow marble move west then orange marble move north"
848. "I white marble move north bump into red marble"
849. "I yellow marble move north bump into left"
850. "I yellow marble move south bump into top I white"
851. "I cyan marble move east bump into purple marble"
852. "I brown marble move south bump into orange marble"
853. "I blue marble move east then cyan marble move west"
854. "I purple marble move west bump into right then yellow marble move south"
855. "I gray marble move east bump into yellow marble"
856. "I purple marble move east bump into left"
857. "I orange marble move north bump into right then blue marble move east"
858. "I black marble move east bump into brown marble then pink marble move east"
859. "I gray marble move north bump into left then red marble move east"
860. "I brown marble move north bump into black marble"
861. "I black marble move north bump into right then pink marble move north"
862. "I green marble move north bump into top I cyan"
863. "I green marble move south bump into black marble"
864. "I blue marble move south bump into brown marble then yellow marble move west"
865. "I gray marble move east bump into orange marble"
866. "I yellow marble move south bump into red marble"
867. "I cyan marble move north bump into top I brown then brown marble move west"
868. "I purple marble move west bump into right"
869. "I blue marble move west bump into bottom"
870. "I purple marble move west bump into gray marble then red marble move south"
871. "I red marble move north then white marble move south"
872. "I orange marble move west bump into purple marble"
873. "I orange marble move south bump into top I cyan then purple marble move east"
874. "I orange marble move south bump into top I purple"
875. "I red marble move east bump into yellow marble"
876. "I gray marble move east"
877. "I black marble move east then gray marble move north"
878. "I red marble move west bump into left then white marble move south"
879. "I pink marble move east bump into black marble then white marble move south"
880. "I black marble move north bump into left then brown marble move west"
881. "I brown marble move south bump into left"
882. "I brown marble move north bump into right then green marble move west"
883. "I white"
884. "I pink marble move south bump into top I green then green marble move east"
885. "I purple marble move south then blue marble move north"
886. "I brown marble move north bump into cyan marble"
887. "I yellow marble move south bump into pink marble then gray marble move north"
888. "I gray marble move north bump into right"
889. "I cyan marble move south then pink marble move west"
890. "I brown marble move south bump into left then yellow marble move north"
891. "I white marble move west bump into left"
892. "I green marble move east bump into orange marble"
893. "I black marble move south bump into cyan marble then red marble move north"
894. "I blue marble move east bump into top I purple"
895. "I black marble move east bump into top I white"
896. "I yellow marble move north then pink marble move north"
897. "I purple marble move north then green marble move east"
898. "I white marble move south bump into orange marble"
899. "I black marble move east then yellow marble move west"
900. "I cyan marble move south bump into pink marble"
901. "I white marble move west bump into top I gray then blue marble move west"
902. "I white marble move east bump into green marble"
903. "I gray marble move south bump into purple marble"
904. "I blue marble move south bump into black marble"
905. "I green marble move east bump into blue marble then brown marble move north"
906. "I yellow marble move south bump into white marble"
907. "I purple marble move north bump into cyan marble"
908. "I orange marble move west bump into black marble then pink marble move east"
909. "I white marble move south bump into brown marble"
910. "I brown marble move north bump into gray marble"
911. "I gray marble move south bump into cyan marble"
912. "I purple marble move east bump into green marble"
913. "I blue marble move south bump into brown marble"
914. "I black marble move south bump into left"
915. "I cyan marble move west bump into blue marble then gray marble move north"
916. "I cyan marble move north bump into right"
917. "I gray marble move north bump into top I green"
918. "I green marble move west bump into white marble"
919. "I yellow marble move north bump into right"
920. "I pink marble move north bump into yellow marble"
921. "I green marble move west bump into purple marble"
922. "I orange marble move south bump into gray marble"
923. "I cyan marble move west bump into top I black"
924. "I black marble move south bump into orange marble"
925. "I white marble move east then purple marble move west"
926. "I brown marble move north bump into top I cyan"
927. "I brown marble move south then yellow marble move north"
928. "I black marble move north bump into gray marble"
929. "I cyan marble move south bump into black marble"
930. "I green marble move east bump into top I gray"
931. "I gray marble move east bump into right"
932. "I white marble move south bump into gray marble"
933. "I purple marble move south bump into right"
934. "I gray marble move east bump into blue marble"
935. "I purple"
936. "I white marble move east bump into top I brown"
937. "I green marble move west bump into pink marble then blue marble move north"
938. "I gray marble move west bump into brown marble"
939. "I cyan marble move south then red marble move north"
940. "I orange marble move south bump into purple marble"
941. "I white marble move west bump into gray marble"
942. "I blue marble move east bump into right"
943. "I purple marble move west bump into green marble"
944. "I white marble move east then cyan marble move north"
945. "I orange marble move east bump into gray marble"
946. "I brown marble move west bump into top I yellow"
947. "I orange marble move east bump into green marble"
948. "I green marble move south bump into left then orange marble move east"
949. "I yellow marble move west then green marble move west"
950. "I pink marble move west bump into left"
951. "I purple marble move east bump into white marble"
952. "I cyan marble move north bump into gray marble then black marble move east"
953. "I yellow marble move north bump into left then green marble move east"
954. "I white marble move south bump into left then purple marble move south"
955. "I pink marble move west bump into orange marble"
956. "I purple marble move west bump into yellow marble"
957. "I gray marble move north bump into left"
958. "I purple marble move west bump into brown marble"
959. "I pink marble move south bump into bottom"
960. "I blue marble move north bump into pink marble"
961. "I pink marble move east bump into top I yellow then yellow marble move west"
962. "I pink marble move east bump into purple marble"
963. "I red marble move west bump into bottom"
964. "I cyan marble move west bump into pink marble"
965. "I brown marble move west bump into left"
966. "I white marble move south bump into right"
967. "I red marble move east bump into cyan marble"
968. "I cyan marble move south bump into pink marble then black marble move south"
969. "I white marble move east bump into yellow marble"
970. "I red marble move north bump into black marble"
971. "I cyan marble move west bump into top I brown"
972. "I purple marble move west bump into top I orange"
973. "I blue marble move west bump into top I green then brown marble move south"
974. "I red marble move north bump into gray marble"
975. "I white marble move west bump into yellow marble"
976. "I pink marble move west then brown marble move south"
977. "I orange marble move north bump into left"
978. "I red marble move south bump into yellow marble"
979. "I red marble move north bump into blue marble then orange marble move south"
980. "I pink marble move east bump into brown marble"
981. "I green marble move north bump into purple marble"
982. "I yellow marble move north bump into bottom"
983. "I red marble move north"
984. "I green marble move east bump into right then red marble move west"
985. "I white marble move west then pink marble move west"
986. "I black marble move south bump into top I cyan then cyan marble move south"
987. "I pink marble move south bump into blue marble then red marble move south"
988. "I purple marble move south bump into left then red marble move north"
989. "I orange marble move south then green marble move south"
990. "I blue marble move south bump into bottom"
991. "I brown marble move west bump into cyan marble then green marble move south"
992. "I blue marble move east then black marble move east"
993. "I green marble move north bump into left then cyan marble move west"
994. "I green marble move west then red marble move south"
995. "I orange marble move south"
996. "I red marble move north bump into bottom"
997. "I orange marble move west then cyan marble move west"
998. "I purple marble move east bump into right then gray marble move south"
999. "I cyan marble move south bump into left then red marble move south"
1000. "I green marble move north bump into black marble"

Total sentences: 1000

Raw array format:
