Enhanced Marble Language Dataset - Generated on 2025-05-31 01:44:20
================================================================================

Dataset Statistics:
1919. "I silver move east bump right then silver move west bump right bump left then silver move west bump left | 6"
1920. "I navy move west then navy move west bump top then navy move north bump right then navy move west | 6"
1921. "I lime move south bump bump right bump top bump right bump top then lime move south bump top then lime move west | 6"
1922. "I coral still bump top I navy move south then navy move north then coral move west bump left then coral move west | 6"
1923. "I teal move west bump left bump top bump top then teal move west bump right then teal move west | 6"
1924. "I green born | 6"
1925. "I teal still bump top I lime move south bump top bump bottom died | 5 | 6"
1926. "I indigo born | 6"
1927. "I green move south bump then green move west bump bottom died | 5 | 6"
1928. "I gold born | 6"
1929. "I violet move south bump bump bottom died | 5 | 6"
1930. "I navy born | 6"
1931. "I navy move north bump bottom died | 5 | 6"
1932. "I navy move north then navy move east then navy move east then navy move south bump left then navy move south | 6"
1933. "I indigo move south bump then indigo move west then indigo move south bump left then indigo move west bump right | 6"
1934. "I teal born | 6"
1935. "I coral move west bump left then coral move west bump top bump left bump bottom died | 5 | 6"
1936. "I gold still bump left then gold move north bump right bump right then gold move west then gold move west | 6"
1937. "I silver move east bump right then silver move north bump right then silver move north bump left then silver move east | 6"
1938. "I blue born | 6"
1939. "I navy move east bump right bump top then navy move north bump bottom died | 5 | 6"
1940. "I silver move south then silver move west bump left bump top then silver move south then silver move south | 6"
1941. "I lime move north bump top I teal move south bump teal marble move east then lime move north then lime move north | 6"
1942. "I red born | 6"
1943. "I lime move south bump then lime move east bump bottom died | 5 | 6"
1944. "I blue move west bump top bump left then blue move east then blue move west bump left then blue move west | 6"
1945. "I purple born | 6"
1946. "I gold move west then gold move south bump bottom died | 5 | 6"
1947. "I pink born | 6"
1948. "I red still bump right then red move south then red move north then red move north bump left bump bottom died | 5 | 6"
1949. "I purple move west then purple move west bump left bump left bump left then purple move north then purple move east | 6"
1950. "I pink move north bump top I blue move south bump blue marble move north then pink move south then pink move west | 6"
1951. "I pink born | 6"
1952. "I pink move east bump right bump bottom died | 5 | 6"
1953. "I coral born | 6"
1954. "I indigo move west then indigo move north then indigo move east bump left bump left bump bottom died | 5 | 6"
1955. "I orange born | 6"
1956. "I silver still bump right bump right then silver move south bump left then silver move north bump bottom died | 5 | 6"
1957. "I purple move west bump left then purple move east bump left then purple move south bump top then purple move north | 6"
1958. "I pink move north bump top I purple move south then purple move west then pink move west bump purple marble move south | 6"
1959. "I purple still bump top I orange move south then orange move west bump top bump orange marble move south bump orange marble move east | 6"
1960. "I pink move south bump then pink move west then pink move north then pink move south then pink move west | 6"
1961. "I teal still bump left then teal move west bump left then teal move north then teal move south bump top | 6"
1962. "I silver born | 6"
1963. "I purple still bump right bump left bump top bump top bump right then purple move east bump bottom died | 5 | 6"
1964. "I lime born | 6"
1965. "I orange move south bump bottom died | 5 | 6"
1966. "I navy born | 6"
1967. "I teal move south then teal move west then teal move east bump bottom died | 5 | 6"
1968. "I silver move north bump top I lime move south then silver move north then silver move south then silver move east | 6"
1969. "I lime move east bump right then lime move south then lime move east bump left bump right bump top | 6"
1970. "I coral move west bump top then coral move south then coral move west then coral move south bump right | 6"
1971. "I coral move east bump right then coral move south then coral move east then coral move north bump right | 6"
1972. "I pink move west bump left then pink move south then pink move east bump right then pink move north | 6"
1973. "I lime move east then lime move north bump left bump top bump right then lime move north then lime move west | 6"
1974. "I lime move north then lime move south then lime move north bump right then lime move south then lime move south | 6"
1975. "I navy still then navy move east bump top bump right then navy move west then navy move east bump right | 6"
1976. "I lime move west bump left then lime move south bump left bump top then lime move west then lime move south | 6"
1977. "I pink still then pink move east bump top then pink move north then pink move east bump right bump right | 6"
1978. "I orange born | 6"
1979. "I navy move north bump top I blue move south bump bottom died | 5 | 6"
1980. "I cyan born | 6"
1981. "I lime move south bump then lime move south then lime move east bump right bump bottom died | 5 | 6"
1982. "I black born | 6"
1983. "I pink move east bump right bump right bump bottom died | 5 | 6"
1984. "I coral move north bump top I blue move south then blue move north bump top bump blue marble move north | 6"
1985. "I cyan move west bump left then cyan move north bump right then cyan move west then cyan move south | 6"
1986. "I gray born | 6"
1987. "I silver move south bump then silver move south bump right then silver move north bump top bump bottom died | 5 | 6"
1988. "I black move east bump right then black move east then black move east bump left then black move north | 6"
1989. "I orange move west bump left then orange move north then orange move east then orange move east bump left | 6"
1990. "I black still bump top I blue move south then black move north bump blue marble move west bump top bump top | 6"
1991. "I orange move east bump right then orange move south bump left then orange move east bump left bump top | 6"
1992. "I yellow born | 6"
1993. "I cyan move east bump right bump top bump left bump bottom died | 5 | 6"
1994. "I gray still bump top I orange move south then gray move east bump top bump orange marble move east then gray move east | 6"
1995. "I yellow still bump left then yellow move north bump right bump right bump right bump left then yellow move north | 6"
1996. "I silver born | 6"
1997. "I gray still bump bottom died | 5 | 6"
1998. "I lime born | 6"
1999. "I black move south bump bump bottom died | 5 | 6"
2000. "I orange move west then orange move east then orange move west then orange move south then orange move north | 6"
2001. "I orange move south bump bump top then orange move north then orange move east then orange move west bump left | 6"
2002. "I lime move east bump right then lime move south bump left then lime move south then lime move north | 6"
2003. "I gold born | 6"
2004. "I orange move east bump right then orange move north bump top bump right then orange move north bump bottom died | 5 | 6"
2005. "I pink born | 6"
2006. "I lime still bump left bump right bump right then lime move west bump top bump bottom died | 5 | 6"
2007. "I indigo born | 6"
2008. "I blue still then blue move east bump left bump bottom died | 5 | 6"
2009. "I silver move west bump left then silver move west bump right then silver move south bump left then silver move west | 6"
2010. "I indigo move south bump bump top then indigo move east bump top bump left then indigo move west bump left | 6"
2011. "I gold move north bump top I yellow move south then gold move south bump yellow marble move east then gold move south | 6"
2012. "I lime born | 6"
2013. "I coral move east bump right bump bottom died | 5 | 6"
2014. "I orange born | 6"
2015. "I indigo move south bump bump left bump bottom died | 5 | 6"
2016. "I pink move east then pink move west then pink move north bump top then pink move east bump top | 6"
2017. "I gray born | 6"
2018. "I orange move west bump left then orange move south bump right then orange move north bump right bump bottom died | 5 | 6"
2019. "I brown born | 6"
2020. "I silver move west then silver move north then silver move west bump bottom died | 5 | 6"
2021. "I coral born | 6"
2022. "I pink move north bump top I yellow move south bump bottom died | 5 | 6"
2023. "I navy born | 6"
2024. "I gold move west then gold move south bump bottom died | 5 | 6"
2025. "I lime move south then lime move west then lime move south bump right then lime move north bump left | 6"
2026. "I cyan born | 6"
2027. "I lime move west bump left bump top bump bottom died | 5 | 6"
2028. "I brown move south bump then brown move east then brown move west then brown move east bump left then brown move north | 6"
2029. "I yellow move north bump top I coral move south then coral move north then yellow move west bump top | 6"
2030. "I lime born | 6"
2031. "I yellow move west bump left bump bottom died | 5 | 6"
2032. "I brown still bump left then brown move south then brown move north then brown move north bump top then brown move south | 6"
2033. "I coral still bump left bump left then coral move north then coral move south bump right then coral move east | 6"
2034. "I teal born | 6"
2035. "I cyan move east bump right bump right bump right then cyan move south bump bottom died | 5 | 6"
2036. "I brown still bump top I gray move south then brown move east then brown move east bump gray marble move north | 6"
2037. "I gray move north bump top I navy move south then gray move south then gray move north then gray move south | 6"
2038. "I lime move north bump top I coral move south bump left then lime move east then lime move north | 6"
2039. "I red born | 6"
2040. "I gray move south then gray move south bump right bump bottom died | 5 | 6"
2041. "I teal move west then teal move west then teal move north then teal move north then teal move south | 6"
2042. "I silver born | 6"
2043. "I red still bump right then red move north bump top bump bottom died | 5 | 6"
2044. "I cyan born | 6"
2045. "I brown move south bump bump right then brown move east bump bottom died | 5 | 6"
2046. "I gold born | 6"
2047. "I cyan move west bump right bump bottom died | 5 | 6"
2048. "I black born | 6"
2049. "I navy still bump bottom died | 5 | 6"
2050. "I white born | 6"
2051. "I silver move west bump left bump bottom died | 5 | 6"
2052. "I brown born | 6"
2053. "I gold still bump right then gold move east bump left then gold move south then gold move south bump bottom died | 5 | 6"
2054. "I brown move north bump top I black move south then brown move south bump top bump top bump top | 6"
2055. "I green born | 6"
2056. "I teal move north then teal move west then teal move east bump top bump bottom died | 5 | 6"
2057. "I silver born | 6"
2058. "I white move south bump then white move west bump bottom died | 5 | 6"
2059. "I black move north bump top I coral move south bump coral marble move south bump left then black move south | 6"
2060. "I green born | 6"
2061. "I green move west bump left then green move north bump left bump left bump left bump bottom died | 5 | 6"
2062. "I brown move east bump right then brown move east bump top then brown move west bump right bump right | 6"
2063. "I silver move east bump right bump top then silver move south bump left then silver move north then silver move south | 6"
2064. "I orange born | 6"
2065. "I black move east bump right then black move east bump bottom died | 5 | 6"
2066. "I green move east bump left then green move east then green move west bump left then green move north | 6"
2067. "I orange move south then orange move east then orange move west then orange move north then orange move north | 6"
2068. "I brown still bump left then brown move west then brown move east then brown move north then brown move east | 6"
2069. "I gold born | 6"
2070. "I brown move south bump bump top bump right then brown move west bump bottom died | 5 | 6"
2071. "I silver move north bump top I green move south bump right bump right then silver move east then silver move west | 6"
2072. "I cyan born | 6"
2073. "I green move east bump right then green move west bump top bump right bump bottom died | 5 | 6"
2074. "I coral move south bump bump top then coral move south then coral move south then coral move south bump right | 6"
2075. "I gray born | 6"
2076. "I gold move south bump left then gold move west bump bottom died | 5 | 6"
2077. "I gray move south bump then gray move west bump right then gray move west then gray move west then gray move west | 6"
2078. "I lime move east bump right then lime move south bump top then lime move west then lime move west | 6"
2079. "I violet born | 6"
2080. "I orange move east bump right bump right then orange move south then orange move south bump bottom died | 5 | 6"
2081. "I teal born | 6"
2082. "I silver move west bump left then silver move east then silver move south bump left bump bottom died | 5 | 6"
2083. "I violet move north bump top I gray move south then gray move south then violet move north then violet move west | 6"
2084. "I silver born | 6"
2085. "I teal move east bump bottom died | 5 | 6"
2086. "I gray move north bump top I cyan move south bump left bump cyan marble move east then gray move east | 6"
2087. "I violet move south bump then violet move west bump top then violet move east then violet move north then violet move east | 6"
2088. "I gray move north then gray move east bump right bump left bump left bump top then gray move west | 6"
2089. "I black born | 6"
2090. "I lime still bump bottom died | 5 | 6"
2091. "I cyan move north then cyan move north then cyan move east then cyan move north bump right then cyan move west | 6"
2092. "I violet move east bump right then violet move north then violet move west bump right then violet move east | 6"
2093. "I silver move west bump left then silver move west bump top then silver move west bump top then silver move east | 6"
2094. "I silver still then silver move south bump top bump left bump top bump right then silver move west then silver move north | 6"
2095. "I coral move north bump top I silver move south bump silver marble move west bump silver marble move west then coral move west | 6"
2096. "I coral move north bump top I black move south then black move south then coral move south bump black marble move north | 6"
2097. "I cyan move north then cyan move south then cyan move south then cyan move north bump top then cyan move north | 6"
2098. "I red born | 6"
2099. "I gray move east bump right bump top then gray move north then gray move south bump bottom died | 5 | 6"
2100. "I silver move north then silver move north bump top then silver move north bump right then silver move west | 6"
2101. "I silver move west bump left then silver move north then silver move north then silver move north then silver move south | 6"
2102. "I black move east bump right bump left bump top then black move north then black move north then black move south | 6"
2103. "I teal born | 6"
2104. "I black move north then black move east then black move north bump top bump bottom died | 5 | 6"
2105. "I red born | 6"
2106. "I red move north then red move west bump top then red move south bump bottom died | 5 | 6"
2107. "I coral move east bump right then coral move south bump top then coral move south then coral move south | 6"
2108. "I lime born | 6"
2109. "I silver move east then silver move east bump right then silver move north bump top bump bottom died | 5 | 6"
2110. "I coral move north bump top I cyan move south bump right then coral move west then coral move east | 6"
2111. "I indigo born | 6"
2112. "I lime still bump right then lime move north then lime move west bump bottom died | 5 | 6"
2113. "I violet move north bump top I red move south bump red marble move north bump right bump right bump top | 6"
2114. "I brown born | 6"
2115. "I indigo still bump left bump left bump bottom died | 5 | 6"
2116. "I gold born | 6"
2117. "I teal move east bump right then teal move east bump bottom died | 5 | 6"
2118. "I gold move north bump left then gold move north bump right bump top then gold move west bump top | 6"
2119. "I indigo born | 6"
2120. "I brown still bump top I red move south bump right bump right bump bottom died | 5 | 6"
2121. "I cyan still bump right then cyan move north then cyan move east then cyan move west then cyan move south | 6"
2122. "I gold move west then gold move west then gold move east bump right bump left then gold move east | 6"
2123. "I white born | 6"
2124. "I indigo move south bump right then indigo move north bump bottom died | 5 | 6"
2125. "I gold move west bump left then gold move west bump right then gold move west bump left then gold move south | 6"
2126. "I coral move east bump right then coral move north then coral move west then coral move north bump top | 6"
2127. "I lime born | 6"
2128. "I cyan move north bump bottom died | 5 | 6"
2129. "I red move north bump top I white move south then white move south then red move north bump white marble move east | 6"
2130. "I lime born | 6"
2131. "I lime move south then lime move south bump left bump right bump bottom died | 5 | 6"
2132. "I coral still bump left then coral move west bump top bump right then coral move south bump left then coral move north | 6"
2133. "I lime still bump top I white move south then lime move west then lime move north then lime move east | 6"
2134. "I coral still then coral move west bump right then coral move east then coral move east bump left then coral move east | 6"
2135. "I white move north bump top I gold move south then white move north bump top bump left then white move west | 6"
2136. "I white still bump left then white move east then white move south then white move west then white move north | 6"
2137. "I silver born | 6"
2138. "I gold move north bump top then gold move north bump top then gold move west bump bottom died | 5 | 6"
2139. "I black born | 6"
2140. "I white move south bump bump bottom died | 5 | 6"
2141. "I coral move east bump right then coral move east bump left then coral move west then coral move north | 6"
2142. "I navy born | 6"
2143. "I lime move west then lime move east then lime move south bump top then lime move south bump bottom died | 5 | 6"
2144. "I coral move east bump right then coral move east bump top then coral move north then coral move east | 6"
2145. "I green born | 6"
2146. "I violet move south bump bump left then violet move south bump top bump right bump top bump bottom died | 5 | 6"
2147. "I navy move north bump top I green move south bump right then navy move south then navy move north | 6"
2148. "I red move west bump left then red move south bump left then red move north then red move south | 6"
2149. "I black move west bump left then black move east then black move east bump right then black move north | 6"
2150. "I black move east bump right then black move south bump top bump left then black move west bump top | 6"
2151. "I coral move east then coral move north then coral move north bump left bump left then coral move south | 6"
2152. "I gold born | 6"
2153. "I green move south bump bump right bump bottom died | 5 | 6"
2154. "I black move south bump bump left then black move north bump right bump right bump left then black move east | 6"
2155. "I green born | 6"
2156. "I silver move east bump right bump right then silver move south bump top then silver move north bump bottom died | 5 | 6"
2157. "I indigo born | 6"
2158. "I navy move west then navy move west then navy move east then navy move east bump bottom died | 5 | 6"
2159. "I gold still bump top I black move south then black move north bump top then gold move east bump left | 6"
2160. "I gold move north then gold move south then gold move north then gold move north then gold move south | 6"
2161. "I teal born | 6"
2162. "I coral move north bump top I green move south bump bottom died | 5 | 6"
2163. "I navy born | 6"
2164. "I black move east bump left then black move east bump bottom died | 5 | 6"
2165. "I yellow born | 6"
2166. "I indigo move west bump top then indigo move north bump bottom died | 5 | 6"
2167. "I gold move west then gold move west bump top bump left then gold move north bump top then gold move south | 6"
2168. "I yellow born | 6"
2169. "I yellow still bump right then yellow move north bump left bump bottom died | 5 | 6"
2170. "I green move south then green move east then green move south then green move south bump top then green move north | 6"
2171. "I navy move east bump right bump top bump right then navy move west bump right then navy move west | 6"
2172. "I red move north bump top I teal move south then teal move south then red move west then red move east | 6"
2173. "I green move south bump then green move east then green move south bump left then green move west then green move north | 6"
2174. "I teal move east bump right bump top then teal move east bump right then teal move east then teal move north | 6"
2175. "I purple born | 6"
2176. "I yellow move north bump top I teal move south then yellow move east bump bottom died | 5 | 6"
2177. "I lime born | 6"
2178. "I teal move north bump top I navy move south bump bottom died | 5 | 6"
2179. "I navy move north bump top I purple move south then navy move west then navy move west then navy move west | 6"
2180. "I silver born | 6"
2181. "I lime move south bump bump right bump left then lime move south then lime move west bump bottom died | 5 | 6"
2182. "I gray born | 6"
2183. "I red move west bump right bump bottom died | 5 | 6"
2184. "I brown born | 6"
2185. "I gold move east bump bottom died | 5 | 6"
2186. "I navy born | 6"
2187. "I navy move north then navy move west then navy move west bump bottom died | 5 | 6"
2188. "I gray still bump right then gray move east bump right then gray move west then gray move north bump left | 6"
2189. "I brown move south bump then brown move east then brown move east then brown move south then brown move west | 6"
2190. "I silver still bump top I green move south bump right then silver move north then silver move west bump right | 6"
2191. "I brown move east bump right then brown move south then brown move east bump top then brown move north | 6"
2192. "I pink born | 6"
2193. "I green move west bump left bump left bump right then green move west bump left bump bottom died | 5 | 6"
2194. "I black born | 6"
2195. "I brown still bump left bump bottom died | 5 | 6"
2196. "I purple move west bump left bump right then purple move east then purple move west bump right then purple move north | 6"
2197. "I black move north bump top I purple move south then purple move west then black move south then black move north | 6"
2198. "I white born | 6"
2199. "I purple move west bump left then purple move north then purple move west then purple move north bump bottom died | 5 | 6"
2200. "I white move north bump top I pink move south then white move north bump pink marble move east then white move east | 6"
2201. "I navy still bump right bump left then navy move east then navy move north then navy move north bump left | 6"
2202. "I orange born | 6"
2203. "I gray move south bump bump bottom died | 5 | 6"
2204. "I orange move north then orange move east bump right then orange move west bump right then orange move south | 6"
2205. "I purple born | 6"
2206. "I white move west bump left then white move south bump right bump right bump left bump bottom died | 5 | 6"
2207. "I yellow born | 6"
2208. "I orange move west then orange move south bump bottom died | 5 | 6"
2209. "I black move south bump then black move west then black move south then black move south bump right then black move east | 6"
2210. "I navy still bump left bump top bump right bump left then navy move west then navy move east bump left | 6"
2211. "I black move north bump top I navy move south then black move east then black move west bump top | 6"
2212. "I black move west bump left bump left then black move west then black move east bump top then black move north | 6"
2213. "I black move south bump then black move south then black move north then black move north bump left then black move south | 6"
2214. "I pink move east bump right bump left then pink move east bump left then pink move east bump left | 6"
2215. "I pink move north bump top I purple move south then pink move west bump top then pink move south | 6"
2216. "I yellow move north bump top then yellow move west bump right bump right then yellow move west then yellow move south | 6"
2217. "I navy still bump right then navy move west then navy move north then navy move north then navy move south | 6"
2218. "I black move west bump left then black move west bump left then black move east then black move east | 6"
2219. "I pink still bump left bump top then pink move south bump right then pink move north then pink move south | 6"
2220. "I gold born | 6"
2221. "I navy still bump right then navy move west bump left then navy move north bump right bump bottom died | 5 | 6"
2222. "I silver still bump right then silver move east then silver move east then silver move west then silver move east | 6"
2223. "I indigo born | 6"
2224. "I gold move north bump left then gold move east bump left then gold move east bump bottom died | 5 | 6"
2225. "I silver move east bump right then silver move east then silver move east bump left bump right bump right | 6"
2226. "I blue born | 6"
2227. "I indigo move south bump bump left bump bottom died | 5 | 6"
2228. "I brown born | 6"
2229. "I black move west bump left then black move south bump left bump top then black move south bump bottom died | 5 | 6"
2230. "I pink move north bump top I blue move south then blue move east then pink move north then pink move east | 6"
2231. "I orange born | 6"
2232. "I yellow still then yellow move west then yellow move north then yellow move west then yellow move west bump bottom died | 5 | 6"
2233. "I teal born | 6"
2234. "I silver move south then silver move east bump bottom died | 5 | 6"
2235. "I brown move south bump top bump left bump left bump top bump top then brown move north then brown move east | 6"
2236. "I brown move north bump top I teal move south then teal move west then brown move south then brown move west | 6"
2237. "I pink move east bump left then pink move north bump top then pink move east then pink move east | 6"
2238. "I purple move north bump top I orange move south then purple move east then purple move south bump orange marble move south | 6"
2239. "I purple move south bump then purple move west bump top then purple move east bump right bump top then purple move south | 6"
2240. "I orange move north bump top I blue move south bump blue marble move north bump blue marble move west then orange move south | 6"
2241. "I coral born | 6"
2242. "I pink move west bump left bump right bump bottom died | 5 | 6"
2243. "I purple move south bump bump left then purple move south then purple move south bump top then purple move west | 6"
2244. "I navy born | 6"
2245. "I blue still bump bottom died | 5 | 6"
2246. "I orange move east bump right then orange move east then orange move north then orange move north bump top | 6"
2247. "I green born | 6"
2248. "I purple move south bump then purple move north bump top bump left bump left bump bottom died | 5 | 6"
2249. "I brown still bump left bump left bump left then brown move south then brown move north bump top then brown move south | 6"
2250. "I navy move east bump right then navy move west then navy move west then navy move south bump left | 6"
2251. "I coral move west then coral move north then coral move west bump top then coral move west bump left | 6"
2252. "I coral move south bump bump top bump left then coral move north bump top bump right then coral move east | 6"
2253. "I green move south bump then green move north bump left then green move north bump left then green move east | 6"
2254. "I black born | 6"
2255. "I orange move east bump right then orange move west then orange move west bump bottom died | 5 | 6"
2256. "I green move west bump left bump right then green move west then green move north bump left then green move west | 6"
2257. "I silver born | 6"
2258. "I coral move east bump right then coral move north then coral move south bump bottom died | 5 | 6"
2259. "I gold born | 6"
2260. "I silver move south then silver move east bump bottom died | 5 | 6"
2261. "I coral born | 6"
2262. "I brown move west bump left bump left bump left bump left bump bottom died | 5 | 6"
2263. "I blue born | 6"
2264. "I teal move west bump left then teal move south then teal move north bump bottom died | 5 | 6"
2265. "I red born | 6"
2266. "I gold still bump left bump top bump top then gold move east bump top bump left bump bottom died | 5 | 6"
2267. "I orange born | 6"
2268. "I blue move south bump then blue move east then blue move east bump top bump top bump bottom died | 5 | 6"
2269. "I green still bump right then green move south then green move north bump left then green move west then green move east | 6"
2270. "I black move west bump left then black move east bump top then black move south then black move west | 6"
2271. "I red move south bump bump top then red move east bump left then red move east then red move west | 6"
2272. "I black born | 6"
2273. "I black still bump bottom died | 5 | 6"
2274. "I black still bump right then black move east then black move east then black move south bump top bump right | 6"
2275. "I red move north bump top I orange move south bump orange marble move east bump left bump orange marble move west | 6"
2276. "I orange move east bump right then orange move south bump left then orange move east then orange move east | 6"
2277. "I red move north bump top I navy move south then red move east bump navy marble move east then red move north | 6"
2278. "I orange move north bump top I green move south bump green marble move north bump top then orange move north | 6"
2279. "I green move north bump top I coral move south then green move north bump coral marble move west then green move east | 6"
2280. "I green still then green move north then green move east bump top bump right bump top then green move north | 6"
2281. "I violet born | 6"
2282. "I orange move north bump top I navy move south bump bottom died | 5 | 6"
2283. "I black move north bump top I violet move south then black move east then black move east then black move north | 6"
2284. "I white born | 6"
2285. "I black move north bump top I navy move south bump bottom died | 5 | 6"
2286. "I silver born | 6"
2287. "I red move south bump then red move east then red move west bump bottom died | 5 | 6"
2288. "I brown born | 6"
2289. "I navy move south bump bottom died | 5 | 6"
2290. "I green move west bump left bump left then green move south then green move east then green move north | 6"
2291. "I white move east bump right then white move south bump left bump right then white move east bump left | 6"
2292. "I gold born | 6"
2293. "I silver still bump right then silver move east bump bottom died | 5 | 6"
2294. "I purple born | 6"
2295. "I coral move north then coral move east then coral move south bump bottom died | 5 | 6"
2296. "I lime born | 6"
2297. "I white move east bump right bump right then white move west then white move north bump top bump bottom died | 5 | 6"
2298. "I pink born | 6"
2299. "I green move south bump then green move west then green move south bump bottom died | 5 | 6"
2300. "I navy born | 6"
2301. "I violet move west bump left then violet move north bump bottom died | 5 | 6"
2302. "I gold move south bump then gold move south bump left bump right bump right then gold move east then gold move east | 6"
2303. "I red born | 6"
2304. "I brown move west then brown move east bump right then brown move north then brown move east bump bottom died | 5 | 6"
2305. "I yellow born | 6"
2306. "I purple move south bump then purple move north then purple move west bump top bump bottom died | 5 | 6"
2307. "I gold still bump left bump top bump top then gold move north bump right bump top then gold move east | 6"
2308. "I lime move north bump top I red move south bump red marble move south then lime move south then lime move east | 6"
2309. "I pink move south bump bump left bump right then pink move south bump top bump left then pink move north | 6"
2310. "I lime move east bump right then lime move north then lime move west bump top bump left bump left | 6"
2311. "I indigo born | 6"
2312. "I yellow move east then yellow move west then yellow move south bump bottom died | 5 | 6"
2313. "I red move west bump left bump right then red move north bump left then red move north then red move west | 6"
2314. "I navy move south bump then navy move north bump left then navy move south bump top then navy move south | 6"
2315. "I navy move north then navy move east then navy move north then navy move east then navy move east | 6"
2316. "I lime move south then lime move south bump left then lime move east then lime move south bump right | 6"
2317. "I red move north bump top I indigo move south then red move south then red move north then red move north | 6"
2318. "I black born | 6"
2319. "I navy move west then navy move north bump bottom died | 5 | 6"
2320. "I teal born | 6"
2321. "I red move west then red move south then red move east then red move east bump left bump bottom died | 5 | 6"
2322. "I black move south then black move east then black move south then black move east bump left bump left | 6"
2323. "I teal move north bump top I gold move south then gold move south bump gold marble move north then teal move west | 6"
2324. "I brown born | 6"
2325. "I black move east bump right bump top then black move north bump bottom died | 5 | 6"
2326. "I orange born | 6"
2327. "I teal still bump right then teal move west bump bottom died | 5 | 6"
2328. "I white born | 6"
2329. "I gold still then gold move east then gold move south bump top bump bottom died | 5 | 6"
2330. "I indigo move east bump right bump right bump left bump top then indigo move north bump right bump left | 6"
2331. "I gray born | 6"
2332. "I lime move north bump top I white move south bump bottom died | 5 | 6"
2333. "I indigo move north bump top I pink move south then indigo move east bump pink marble move west bump top | 6"
2334. "I gray still bump top I white move south then gray move south bump white marble move north then gray move south | 6"
2335. "I brown move north bump top I pink move south then brown move west then brown move east bump top | 6"
2336. "I brown still bump left then brown move west bump left bump right bump top bump left bump right then brown move north | 6"
2337. "I green born | 6"
2338. "I indigo move south bump bump bottom died | 5 | 6"
2339. "I pink move east then pink move north then pink move east bump left then pink move south bump left | 6"
2340. "I pink still bump top I orange move south then pink move north then pink move east then pink move west | 6"
2341. "I purple born | 6"
2342. "I brown still bump top I green move south then brown move west bump left bump bottom died | 5 | 6"
2343. "I pink still bump left bump right then pink move north bump top then pink move south bump top then pink move north | 6"
2344. "I indigo born | 6"
2345. "I green move east then green move west then green move south bump bottom died | 5 | 6"
2346. "I gold born | 6"
2347. "I purple still then purple move west bump top then purple move west then purple move north bump left bump bottom died | 5 | 6"
2348. "I white still bump left then white move east then white move north then white move west then white move south | 6"
2349. "I gray move north bump top I gold move south then gray move west bump gold marble move west then gray move east | 6"
2350. "I black born | 6"
2351. "I orange move north bump top I white move south then orange move west then orange move east bump bottom died | 5 | 6"
2352. "I white born | 6"
2353. "I white still bump left then white move east bump left bump top then white move west bump bottom died | 5 | 6"
2354. "I gold move east bump right then gold move north bump right then gold move south then gold move west | 6"
2355. "I teal born | 6"
2356. "I pink move west bump left then pink move east bump left bump right bump bottom died | 5 | 6"
2357. "I green born | 6"
2358. "I teal move south then teal move east then teal move north then teal move south bump right bump bottom died | 5 | 6"
2359. "I white still then white move south then white move west then white move north then white move west then white move south | 6"
2360. "I green move north bump top I black move south then green move west then green move west bump black marble move south | 6"
2361. "I navy born | 6"
2362. "I green still bump left bump right then green move north then green move north bump top bump bottom died | 5 | 6"
2363. "I coral born | 6"
2364. "I black move south bump bump bottom died | 5 | 6"
2365. "I red born | 6"
2366. "I indigo move east then indigo move south bump bottom died | 5 | 6"
2367. "I coral move south bump then coral move east bump left bump right then coral move west then coral move south | 6"
2368. "I white move east bump right then white move south then white move south bump top then white move east | 6"
2369. "I red still bump top I coral move south then red move west then red move south then red move south | 6"
2370. "I coral still then coral move north then coral move north then coral move south bump left bump top bump top | 6"
2371. "I white move east bump right bump left bump left then white move north bump top bump left bump top | 6"
2372. "I red still bump right bump top then red move south then red move north then red move north bump left | 6"
2373. "I navy move north bump top I gold move south then navy move east then navy move south then navy move west | 6"
2374. "I white still bump right then white move west bump right bump top bump right bump left bump right bump right | 6"
2375. "I coral move north bump top I white move south bump white marble move west bump left bump white marble move south | 6"
2376. "I green born | 6"
2377. "I white move south bump bump right bump top bump bottom died | 5 | 6"
2378. "I coral born | 6"
2379. "I coral still bump left bump right bump top bump right bump left bump bottom died | 5 | 6"
2380. "I yellow born | 6"
2381. "I navy still then navy move north bump top bump left bump top bump bottom died | 5 | 6"
2382. "I coral move west then coral move north bump left then coral move east then coral move north then coral move east | 6"
2383. "I orange born | 6"
2384. "I red move south then red move east bump left bump bottom died | 5 | 6"
2385. "I yellow still bump left bump left bump top then yellow move east then yellow move south then yellow move east | 6"
2386. "I teal born | 6"
2387. "I green still bump left bump right bump right then green move west then green move east bump bottom died | 5 | 6"
2388. "I yellow still bump right bump right bump right then yellow move east then yellow move east bump top bump top | 6"
2389. "I navy born | 6"
2390. "I coral still bump right then coral move north bump bottom died | 5 | 6"
2391. "I orange move west bump left bump right bump top bump top then orange move east then orange move west | 6"
2392. "I yellow move north bump top I gold move south then yellow move south bump top then yellow move west | 6"
2393. "I cyan born | 6"
2394. "I teal still bump right bump bottom died | 5 | 6"
2395. "I gold move south bump then gold move east then gold move west bump right bump right then gold move north | 6"
2396. "I navy move east bump right then navy move west bump top bump right then navy move north bump top | 6"
2397. "I violet born | 6"
2398. "I gray move west bump left then gray move east then gray move south bump left bump left bump bottom died | 5 | 6"
2399. "I black born | 6"
2400. "I cyan move south bump then cyan move east then cyan move west bump top then cyan move north bump bottom died | 5 | 6"
2401. "I cyan born | 6"
