Enhanced Marble Language Dataset - Generated on 2025-05-30 23:10:55
================================================================================

Dataset Statistics:
897. "I brown move south bump top I silver"
898. "I brown move west bump top"
899. "I indigo move west bump left then purple move west"
900. "I teal move east bump white move south"
901. "I indigo move south bump top I brown"
902. "I orange move west bump lime move east"
903. "I red move south bump cyan move north"
904. "I green move west bump left then cyan move south"
905. "I green move west bump purple move east"
906. "I pink move north bump bottom then white move north"
907. "I navy move south bump top I blue"
908. "I brown move south bump bottom"
909. "I blue move north bump top I teal"
910. "I brown move east bump top then cyan move east"
911. "I violet move east bump top"
912. "I coral move south bump left then orange move west"
913. "I brown move east bump top I red"
914. "I indigo move east bump silver move east"
915. "I red move north bump left then navy move west"
916. "I pink move west bump top I blue"
917. "I orange move east bump coral move south"
918. "I coral move east bump bottom then white move south"
919. "I cyan move east bump right then yellow move east"
920. "I navy move north bump top I silver"
921. "I navy move south bump gold move north"
922. "I white move south bump gray move east"
923. "I yellow move west bump top"
924. "I white move south bump blue move south"
925. "I teal move south bump bottom then brown move east"
926. "I silver move south bump bottom then violet move east"
927. "I purple move north bump top I gray"
928. "I pink move east bump gold move south"
929. "I green move north bump right then navy move west"
930. "I white move east bump bottom then teal move west"
931. "I navy move east bump top I cyan"
932. "I white move south bump bottom then navy move north"
933. "I navy move east bump top"
934. "I purple move north bump cyan move east"
935. "I brown move west bump top I red"
936. "I gold move east bump purple move south"
937. "I coral move south bump top I pink"
938. "I indigo move east bump left then blue move east"
939. "I yellow move west bump top then gray move east"
940. "I white move west bump top I navy"
941. "I black move east bump left then coral move south"
942. "I lime move north bump top then red move west"
943. "I orange move east bump top then silver move south"
944. "I orange move west bump top then yellow move north"
945. "I gold move north bump bottom then purple move east"
946. "I orange move west bump right"
947. "I yellow move south bump left then brown move east"
948. "I green move south bump bottom then orange move east"
949. "I white move west bump right then cyan move north"
950. "I brown move south bump top then purple move south"
951. "I lime move north bump brown move east"
952. "I gray move south bump left then black move west"
953. "I silver move west bump left then brown move south"
954. "I cyan move east"
955. "I navy move south bump indigo move west"
956. "I orange move west bump right then gold move south"
957. "I teal move north bump green move north"
958. "I pink move west bump violet move west"
959. "I violet move south"
960. "I navy move west bump top I blue"
961. "I silver move south bump violet move west"
962. "I orange move east bump bottom then navy move east"
963. "I purple move north bump right then black move south"
964. "I purple move east bump top then teal move east"
965. "I orange move west bump right then purple move north"
966. "I purple move west bump top I blue"
967. "I green move west bump blue move east"
968. "I orange move west"
969. "I gold move north bump bottom then violet move west"
970. "I coral move north bump black move west"
971. "I pink move east bump right then silver move north"
972. "I coral move north bump violet move north"
973. "I gray move north bump indigo move east"
974. "I blue move east bump top then black move west"
975. "I navy move west bump right then blue move west"
976. "I coral move north bump top I orange"
977. "I white move west bump bottom then teal move south"
978. "I red move east bump top then coral move west"
979. "I green move west bump red move south"
980. "I orange move south bump lime move east"
981. "I violet move east bump left then silver move south"
982. "I blue move south bump top then purple move south"
983. "I white move east bump top I cyan"
984. "I navy move north bump right"
985. "I purple move east bump right"
986. "I green move east bump top then white move west"
987. "I white move west bump yellow move north"
988. "I coral move east bump silver move south"
989. "I black move west bump right then yellow move east"
990. "I black move east bump indigo move south"
991. "I white move west bump top I brown"
992. "I pink move east bump teal move west"
993. "I silver move north bump bottom then cyan move north"
994. "I gray move north bump top I white"
995. "I coral move east bump pink move west"
996. "I yellow move west bump top I silver"
997. "I violet move south bump right"
998. "I violet move east bump top I gold"
999. "I blue move south bump top I indigo"
1000. "I navy move north bump top I teal"

Total sentences: 1000

Raw array format:
